Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
27.57143692,24.81429323,56.98096963,23.89524533,0.919047897,20.21905374,26.65238902,38.60001169,3.676191589,25.73334112,41.35715538,23.89524533,13.78571846,10.10952687,19.30000584,59.73811332,45.03334697,3.676191589,11.02857477,13.78571846,0.000303277,0.000743881,-0.00332125,-0.00124684,0.003659684,0.000797471,0.004721745,0.002970084,-0.000746924,0.000729946,0.000871511,0.001314269,0.003608426,0.003049414,-0.000431773,0.001961207,0.003386144,0.00367812,-0.000955906,0.000427482,0.001343258,0.002649926,-0.000918565,-0.00071821,0.004688905,0.006217371,-0.000383383,0.001649712,0.00118997,0.002266496,0.001435343,0.002825815,0.000589522,0.00132859,-0.000811321,0.000632646,0.003538541,0.003704391,-0.000882266,0.000665322,-0.000305969,0.000367609,0.002419217,0.001750047,-0.000354016,0.000846444,0.001492037,0.00017224,0.001319708,0.001574338,0.000532712,0.001319027,0.00150833,0.00246308,0.001997582,0.000814946,0.001561307,0.003260328,-1.31E-05,0.001694223,Negative
24.7053501,13.83499605,5.929284023,18.77606607,3.952856016,16.79963807,7.905712031,26.68177811,3.952856016,13.83499605,25.6935641,21.74070809,5.929284023,7.905712031,6.917498027,11.85856805,16.79963807,2.964642012,8.893926035,18.77606607,0.001678162,0.000533817,-0.000955732,-0.001831282,0.000174494,0.002582715,-0.003504139,0.003047178,-0.005140384,-0.001285515,-0.00374236,-0.002579492,0.004954635,0.004644851,-0.002384018,-0.002042488,-0.000252208,-0.002042068,0.00436485,0.00068262,0.001175906,0.000328799,-0.000455968,0.001437288,-0.005957044,-0.00195285,-0.000735377,0.001263546,-0.001071401,0.003591881,-0.006000257,-0.003563079,0.003640647,0.00401405,0.000625463,0.006424989,-0.000965686,0.000814102,0.001510505,0.003884496,0.005769286,0.008141603,-0.002074554,-0.001601565,-0.001660273,-0.002493426,0.005541751,0.004584419,-0.002015597,-0.00074747,0.000766553,0.001869303,-0.002106044,-0.004685886,-0.001430087,0.000933382,-0.00334691,0.002207751,0.001050598,-0.001830482,Negative
20.31616638,12.18969983,11.17389151,14.22131647,3.047424957,12.18969983,10.15808319,21.3319747,4.063233276,14.22131647,26.4110163,14.22131647,2.031616638,7.110658234,6.094849915,17.26874143,14.22131647,0,12.18969983,15.23712479,0.001523117,0.000695313,-0.003690336,-0.005461941,-0.002901054,-0.003842527,-0.000393019,0.002963149,-0.005516765,-0.002405887,-0.006336006,-0.005307175,0.003213038,0.002871594,-0.002835753,-0.002475905,0.002707481,0.003104025,-0.002008945,0.000671251,0.004936277,0.002812828,0.002170834,0.002578329,-0.004472307,-0.000161063,0.002173039,0.008011903,-0.004086322,-0.001752515,-0.004178011,-0.002819533,-0.000766108,-0.00090034,0.001439045,0.003463973,0.000204821,-0.001127955,-0.002551468,-0.003193125,0.006113506,0.000323923,-0.002102348,0.001133954,-0.005880084,0.001733666,0.001598827,0.004471142,0.00347942,0.003168043,-0.000320001,-0.000418133,-0.000787149,-0.002256843,0.003542399,0.004657569,-0.000787628,-0.001216768,-0.003872806,-0.004744966,Negative
20.29740884,7.732346226,10.63197606,10.63197606,1.933086556,12.56506262,8.698889504,16.43123573,2.899629835,7.732346226,29.96284162,7.732346226,4.832716391,6.765802948,19.33086556,27.06321179,24.16358196,4.832716391,16.43123573,14.49814917,0.000628509,0.000606985,-0.000681529,-0.002873732,0.004611596,-0.000813037,0.003545806,-0.00022822,0.00225304,0.001633688,0.001281851,0.00064744,0.0037618,0.001381236,0.001614445,-0.001551944,0.003875588,0.001154183,0.004252252,0.002942717,0.000544141,0.00050446,0.000511018,-0.001116426,0.005014209,0.00314525,0.00084221,-0.000824352,0.001623755,0.002213505,0.002240925,0.001835702,0.002094308,0.002760596,0.001910087,0.001057491,-0.002207833,-0.004223083,0.000539202,0.0033705,-0.000562009,-0.002427503,-0.001776212,-0.004211701,-0.002895811,-0.004447527,0.000518734,0.002226774,0.001730131,0.002885428,-0.000643015,-0.002174497,0.002552031,0.000284871,-0.005497904,-0.004541034,-0.001443823,0.001672873,0.000921677,0.0014069,Negative
17.42184745,6.775162897,16.45396704,14.51820621,0,12.58244538,11.61456497,15.48608662,2.903641242,18.38972786,22.26124952,14.51820621,4.83940207,11.61456497,12.58244538,22.26124952,13.55032579,2.903641242,6.775162897,10.64668455,-0.001861335,-0.001350064,0.00249081,0.000465747,-0.003931349,0.002171003,0.001947525,0.003538051,-0.006593047,-0.002516241,-0.000183959,-0.000750615,0.002039227,0.000622663,-0.000363751,0.00322619,-0.002424452,0.001066199,-0.001564858,-0.001701604,0.00069784,0.006829313,0.001377339,0.001168397,-0.001365227,0.000285007,0.003390082,0.006040439,0.006587501,0.007611747,-0.001213168,-0.001055532,0.000489167,0.00073737,-0.002470755,0.003199409,0.003226726,0.003680642,-0.003888722,-0.003510759,0.001304297,0.00241758,0.002068644,0.00230289,-0.002096866,-0.000416541,-0.006000936,-0.003535071,-4.68E-05,0.000303207,-0.000599477,8.50E-05,-0.000442155,0.002194933,0.000318666,-0.00209557,-0.000792927,0.001591586,0.005590153,0.003825995,Negative
21.83445509,7.278151697,5.458613773,3.639075849,1.819537924,11.82699651,5.458613773,20.92468613,0.909768962,9.097689622,9.097689622,10.00745858,3.639075849,5.458613773,13.64653443,31.84191368,13.64653443,0.909768962,4.548844811,20.01491717,0.008129941,0.009086615,0.004354191,0.005428363,0.00402409,0.003424623,-7.88E-05,-0.00051635,-0.001623555,-0.001475836,-0.000680798,-0.000751004,0.00259312,0.003730977,-0.000909034,-0.000199296,0.002968392,0.002289972,0.002252931,0.004406229,0.005149252,0.006990471,0.007069569,0.007031383,0.005868364,0.004863122,0.00223382,0.006573671,0.000806954,0.002520916,-0.005979036,0.000229447,0.000253916,-0.001555412,-0.002164706,-0.00173777,-0.002075416,-0.000747818,-0.000610243,-0.001335667,-0.000665606,-0.00014478,-0.000729084,-9.47E-05,-0.003227731,0.001167695,0.003147942,0.003346025,0.0033532,0.003628333,0.002997308,0.003220393,0.00235926,0.003346983,-0.002020641,0.000151265,-0.004014352,-0.003436356,-0.000263022,-0.001730733,Negative
62.92728865,14.98268777,45.94690918,26.96883799,18.97807118,45.94690918,34.95960481,44.94806332,33.96075896,61.9284428,57.9330594,49.94229258,9.988458517,28.9665297,66.92267206,166.8072572,143.8338026,3.995383407,28.9665297,61.9284428,-0.001777168,-0.003023999,0.000872524,0.00175617,-0.000702261,-0.000960256,-0.001588243,0.00037176,-0.000976928,-0.001133689,0.000888907,0.000520639,-0.001867518,-0.001901686,0.002228462,0.00222515,0.000792942,0.000619396,0.001447423,0.000862821,0.000408152,0.001114418,0.000489393,-0.000282299,0.000875045,0.000212707,-0.001398085,-0.000254519,0.000731983,0.000536164,0.00111592,0.001359463,-0.001000635,-0.000485296,-0.000325436,-0.000616909,0.000584388,0.001976665,-0.001376384,-0.001302654,0.002257759,0.001554077,0.001329444,0.000207169,-0.000562949,-0.000793632,0.001491542,0.00030186,0.000323465,-0.000248108,-0.000967203,-0.000772121,-0.000456874,-1.97E-05,-0.001174523,-0.001743013,-3.94E-06,0.000322078,-0.000601271,-0.000306466,Positive
77.15069965,14.83667301,95.94381879,51.43379977,7.912892272,120.6716071,21.76045375,79.12892272,12.85844994,99.90026493,60.33580357,56.37935744,16.81489608,82.09625732,118.6933841,324.4285831,363.9930445,26.70601142,53.41202283,149.3558416,0.000534124,0.000702357,-0.002707047,-0.005079227,-0.002620376,-0.003169339,9.70E-05,0.002722965,0.002304605,0.001286979,0.000568481,-0.001475776,-0.001324579,-0.001417896,-0.001125709,-0.001640952,0.000332346,0.002007124,0.003383957,0.004872244,0.000569297,-0.001297027,-0.000324399,-0.003668432,-0.000878337,-0.00059979,0.001245755,0.002408461,0.002362453,0.001673902,0.002142067,-0.000569933,-0.000489793,-0.000529827,-0.000318041,-0.00017681,0.000720944,-6.48E-05,0.002160784,0.000543528,0.001219243,0.00019075,0.000654494,0.002333599,-0.001821106,-0.000665187,-0.000765143,-0.002498693,0.001835758,-8.46E-05,0.003301602,0.004445371,0.000786519,0.002063547,-0.000932081,-0.000853284,-0.001723571,-0.000619598,0.001747782,-0.000888257,Positive
6.812008015,7.785152018,8.75829602,18.48973604,2.919432007,13.62401603,9.731440022,14.59716003,2.919432007,15.57030404,24.32860006,20.43602405,4.865720011,9.731440022,4.865720011,10.70458402,12.65087203,2.919432007,5.838864013,12.65087203,-0.001485759,0.000417651,-0.004758569,-0.000976359,-0.000476616,0.00216343,7.63E-05,-0.00197333,-0.003968869,0.001241889,-0.007943133,0.000788107,0.00730012,0.006973529,-0.003589625,0.000526236,-0.000418446,-0.003391161,-0.000327024,0.002962656,0.00468443,0.005342004,0.000459413,-0.00389538,0.001062209,0.005112627,0.001639823,0.000613635,0.001732593,-0.000802326,0.00724534,0.010057063,-0.001442069,0.002292151,-0.004597302,0.000799497,0.000850476,0.002324018,-0.001881784,-0.003019275,0.000143187,0.001444971,0.00068246,0.004806204,0.002228519,0.001546866,0.002087576,0.004118877,-0.001342603,-0.000127728,-0.000921238,0.002890721,-0.00419612,-0.001554823,0.000769519,0.008351057,-0.004466899,-0.003252781,-0.004686458,-0.003383505,Negative
69.07195521,13.61982215,65.18057745,74.90902184,11.67413327,74.90902184,24.32111099,57.39782193,20.42973323,78.8003996,64.20773301,33.07671094,9.728444395,50.58791085,66.15342189,308.3916873,234.4555099,13.61982215,35.99524426,97.28444395,0.00073796,0.001505599,-0.002135081,-0.002254084,-0.001499777,-0.000498165,-0.000315964,3.66E-05,0.00033764,0.000298765,0.001819116,0.00136061,-0.000755798,0.000152112,-0.000678733,-0.000462648,-0.000287856,-0.000231799,0.001945594,0.002884762,0.00110924,0.001292558,-0.001301977,-0.002177702,0.000140465,0.000699995,0.000436317,0.000345722,0.001483083,0.001595169,0.002610549,0.004038836,0.000917619,0.00031466,3.07E-05,0.000140451,-0.000715298,-0.00061732,0.000966928,0.00161,0.001609951,0.001423803,0.000257609,0.000804251,-0.000743798,0.000939446,-0.001344336,-0.000843847,0.000256518,-4.68E-05,0.002157177,0.003642287,0.002338376,0.00288398,-0.001654251,-0.001196648,-0.000303796,0.001107456,6.07E-05,0.000928614,Positive
