Pc1.A,Pc1.R,Pc1.N,Pc1.D,Pc1.C,Pc1.E,Pc1.Q,Pc1.G,Pc1.H,Pc1.I,Pc1.L,Pc1.K,Pc1.M,Pc1.F,Pc1.P,Pc1.S,Pc1.T,Pc1.W,Pc1.Y,Pc1.V,Pc2.Hydrophobicity.1,Pc2.Hydrophilicity.1,Pc2.Hydrophobicity.2,Pc2.Hydrophilicity.2,Pc2.Hydrophobicity.3,Pc2.Hydrophilicity.3,Pc2.Hydrophobicity.4,Pc2.Hydrophilicity.4,Pc2.Hydrophobicity.5,Pc2.Hydrophilicity.5,Pc2.Hydrophobicity.6,Pc2.Hydrophilicity.6,Pc2.Hydrophobicity.7,Pc2.Hydrophilicity.7,Pc2.Hydrophobicity.8,Pc2.Hydrophilicity.8,Pc2.Hydrophobicity.9,Pc2.Hydrophilicity.9,Pc2.Hydrophobicity.10,Pc2.Hydrophilicity.10,Pc2.Hydrophobicity.11,Pc2.Hydrophilicity.11,Pc2.Hydrophobicity.12,Pc2.Hydrophilicity.12,Pc2.Hydrophobicity.13,Pc2.Hydrophilicity.13,Pc2.Hydrophobicity.14,Pc2.Hydrophilicity.14,Pc2.Hydrophobicity.15,Pc2.Hydrophilicity.15,Pc2.Hydrophobicity.16,Pc2.Hydrophilicity.16,Pc2.Hydrophobicity.17,Pc2.Hydrophilicity.17,Pc2.Hydrophobicity.18,Pc2.Hydrophilicity.18,Pc2.Hydrophobicity.19,Pc2.Hydrophilicity.19,Pc2.Hydrophobicity.20,Pc2.Hydrophilicity.20,Pc2.Hydrophobicity.21,Pc2.Hydrophilicity.21,Pc2.Hydrophobicity.22,Pc2.Hydrophilicity.22,Pc2.Hydrophobicity.23,Pc2.Hydrophilicity.23,Pc2.Hydrophobicity.24,Pc2.Hydrophilicity.24,Pc2.Hydrophobicity.25,Pc2.Hydrophilicity.25,Pc2.Hydrophobicity.26,Pc2.Hydrophilicity.26,Pc2.Hydrophobicity.27,Pc2.Hydrophilicity.27,Pc2.Hydrophobicity.28,Pc2.Hydrophilicity.28,Pc2.Hydrophobicity.29,Pc2.Hydrophilicity.29,Pc2.Hydrophobicity.30,Pc2.Hydrophilicity.30,Class
110.9063065,49.59225089,41.47715529,48.6905736,1.803354578,69.42915125,87.46269703,77.54424685,9.918450179,37.87044614,56.8056692,47.78889632,26.14864138,36.06709156,119.9230794,73.9375377,51.39560547,8.115095601,19.83690036,62.21573294,0.00205845,0.004710019,0.000992613,0.003179778,0.002146457,0.003716658,0.000100135,0.000801522,0.00199223,0.003729988,9.01E-05,0.002020287,-0.000741707,0.002264995,0.002813436,0.003402291,0.001694023,0.004306426,0.001488266,0.003449164,0.000569926,0.002570865,0.002698125,0.00500615,-0.002630271,0.000699837,-0.000578306,0.001914553,-0.001559979,0.002240426,-4.69E-05,0.002517393,0.001315029,0.003930956,0.000399542,0.003068565,-8.78E-05,0.003476022,0.001260958,0.002796851,0.000282888,0.003413078,0.001452509,0.001560051,-0.000866167,0.000318685,-0.000463296,0.003139053,-0.002024263,0.000149015,-0.001228942,0.001854919,0.001301084,0.004279603,9.90E-05,0.002213757,-3.42E-05,0.002810134,0.001804459,0.004484251,Negative
1.845317202,8.303927407,8.303927407,0.922658601,4.613293004,1.845317202,3.690634403,2.767975802,3.690634403,5.535951605,18.45317202,5.535951605,1.845317202,9.226586008,4.613293004,9.226586008,2.767975802,0.922658601,2.767975802,7.381268807,-0.001142394,-0.002260519,0.001306969,-0.001117913,-0.000347015,0.000768713,0.000644237,0.00471319,-0.002747772,0.000798057,0.002243262,0.000183059,0.004168877,-0.000624303,0.003662462,0.002529982,0.016697546,0.008275726,-0.005319269,-0.003436817,0.007777228,0.004452925,0.008238998,0.004455216,-0.004926022,-0.001594416,-0.003501851,0.000951726,-0.001834007,-0.000907719,0.001109645,-0.001718577,0.002135677,0.001031597,0.010292123,0.00526639,-0.001198604,-0.002498127,0.006710039,0.002905145,-0.002150958,-0.001669235,-0.002233589,0.000101207,-0.004986394,-0.003627977,0.001331992,0.002297572,-0.001817942,0.001191584,0.006560041,0.00369327,0.008739398,0.000858258,-0.000848602,-0.002398117,0.010320526,0.00643166,-0.007313727,-0.003281034,Negative
9.889816955,7.829438423,4.532832771,13.59849831,0.412075706,15.65887685,6.593211303,8.653589836,2.884529945,3.708681358,7.829438423,30.49360228,1.236227119,3.708681358,2.884529945,13.18642261,11.53811978,1.236227119,0.412075706,5.76905989,0.008489396,0.013471592,0.007300584,0.01394497,0.007423247,0.013346914,0.006335535,0.012812798,0.008239297,0.016150547,0.009078755,0.014918863,0.008333759,0.014221815,0.005575981,0.012467716,0.006584824,0.013145265,0.007574137,0.013758631,0.007630301,0.014991601,0.00791574,0.012922993,0.00607453,0.012254003,0.007195704,0.013554295,0.006342128,0.012591533,0.006432202,0.013014267,0.006074612,0.012332141,0.006302427,0.012043137,0.004753186,0.01177286,0.005534984,0.011731915,0.007752383,0.013497831,0.005824598,0.011661407,0.006793549,0.012961518,0.006110369,0.011486685,0.006043951,0.012607585,0.004966961,0.012670864,0.004950003,0.011296729,0.005799498,0.011822291,0.005566511,0.012277513,0.006217896,0.012976968,Negative
111.5339115,25.59794689,45.71061945,31.08322123,4.571061945,62.16644245,150.8450442,26.51215928,20.11267256,30.16900884,64.90907962,30.16900884,13.71318584,10.05633628,61.25223007,63.08065484,53.93853095,9.14212389,29.25479645,39.31113273,-0.001662884,0.00116005,0.000878648,-0.00178127,0.001304226,0.004192016,0.005330689,0.003933385,-0.000107161,-0.000799959,0.003419534,0.003385853,0.00282085,0.004670939,-0.000155027,-0.000504839,-6.32E-05,0.000770016,0.002755949,0.004556169,-0.001396528,0.000717584,-0.000535031,-0.002759212,-0.000510755,0.002079325,0.003220382,0.004383206,-0.002569741,-0.000890883,0.001243861,0.000427429,0.001048216,0.004129945,0.003050512,0.002954181,-0.000724224,7.67E-05,0.002079317,0.001926653,-0.000635353,0.003014802,0.000895086,0.000267559,0.00061545,0.00315856,0.004841142,0.004649747,-0.000380553,0.001227354,-0.000401027,0.000584095,0.000582103,0.003757978,0.002495721,0.002167921,-0.0005463,-3.39E-05,0.003991827,0.003480452,Negative
58.96202996,0,5.7060029,10.46100532,11.4120058,48.50102465,18.06900918,39.9420203,1.902000967,22.8240116,7.608003866,14.26500725,1.902000967,4.755002417,85.5900435,76.08003866,142.6500725,0.951000483,16.16700822,53.25602707,0.002702094,0.000212945,0.001137133,-0.000176564,0.000604309,4.03E-05,-0.001693657,-0.000670802,0.001184629,-0.000791707,0.003160643,0.004793198,0.001037908,0.000322433,0.001118985,-0.000285751,0.002675554,0.002139391,0.000135297,-0.002163361,0.001152107,0.00159733,0.00355109,0.004755919,0.000961595,0.000466983,0.000745997,0.000440649,0.000246648,0.000178067,-0.000806716,-0.001990582,-0.000905828,-0.000479515,0.001384602,0.003304603,0.000966059,-0.000838894,0.002901948,0.002309025,0.001716878,0.001545754,0.001179635,0.000289514,0.001147011,0.000607069,0.002237627,0.00392123,0.000143743,-0.00210626,0.000671792,0.000414856,0.000208916,0.0012894,-2.60E-05,-0.001312086,0.000379834,-0.000740538,0.001314208,0.000692938,Positive
23.5081908,6.85655565,13.7131113,23.5081908,8.81557155,14.69261925,11.7540954,17.6311431,12.73360335,10.77458745,21.5491749,11.7540954,0.97950795,13.7131113,5.8770477,37.2213021,19.590159,5.8770477,15.6721272,16.65163515,0.00232099,-0.000507305,-0.002709341,-0.002555085,-0.000595324,-0.002406741,0.000139134,0.003958262,0.000797908,0.001412422,0.000261262,-2.17E-05,0.001512107,0.001586999,-0.001540663,-0.001242846,0.001350555,0.002429335,0.000257828,0.00219657,-0.000435373,0.00178435,0.000220071,0.000725326,-0.002826567,-0.001249237,0.004916968,0.001826817,0.006137337,0.002716179,-0.000961071,0.001659141,0.003643287,0.00474065,0.003359055,0.00467448,-0.000353114,0.000401705,-0.005265432,-0.005986168,-0.004144145,0.000431189,-0.001252934,-0.000540052,-0.00149422,0.000433434,0.001326264,0.000519031,-0.003683571,0.001423185,-0.003471469,-0.001704882,-0.001929545,-0.002050869,-0.000368038,0.000708815,0.00367818,0.002038164,0.002849989,0.001350799,Positive
13.76734383,10.81719872,15.73410724,18.68425234,3.933526809,15.73410724,12.78396213,27.53468766,11.80058043,17.70087064,23.60116085,24.58454256,9.833817022,18.68425234,17.70087064,15.73410724,16.71748894,2.950145107,14.75072553,14.75072553,-0.00312926,-0.00114318,-0.000768331,0.000398383,-0.001595737,-0.001705599,0.001744362,0.001170738,-0.004414495,-0.001929615,0.000441415,0.000989792,-7.57E-05,0.00066013,0.002875678,0.001356519,-0.003760839,-0.002638542,0.000544087,0.003594117,0.000193028,0.00341445,-0.00503417,-0.003867791,-0.004481004,0.000159439,0.001920965,0.001797466,-1.53E-05,0.002124951,0.001905814,0.002094765,-0.000218282,0.000192025,0.003293214,0.001027466,0.000965493,0.000914754,0.002481835,0.002060079,0.000585491,0.00090156,-0.002872974,-0.000764175,0.000167447,0.000505007,0.003083279,0.002832887,0.000311132,-0.000779707,0.002205158,0.002204377,-0.004926504,-0.002990354,0.001488604,0.001658543,0.000363046,0.001372173,0.002242035,0.005488205,Negative
4.763076531,4.763076531,3.969230443,6.350768708,4.763076531,11.90769133,6.350768708,7.938460885,1.587692177,1.587692177,7.938460885,17.46461395,2.381538266,3.969230443,3.175384354,8.732306974,7.938460885,3.175384354,3.175384354,7.144614797,0.00034035,0.005605811,0.000763505,0.001224383,0.003734899,0.011424856,0.002031723,0.005279982,0.00972615,0.011629165,0.001947255,0.00398806,0.001498175,0.007737825,-0.004522497,0.00248463,0.002819949,0.006961963,0.001554374,0.007112922,0.001089454,0.004356664,-0.003590888,0.00058297,-0.005318431,0.001099924,0.00768901,0.008729037,0.001145607,-0.000299891,0.003499371,0.00927976,0.001145517,0.005374135,0.002466217,0.002428694,0.007210806,0.016450395,0.005746897,0.003495946,0.00418732,0.002307208,0.001336858,0.007766751,0.000193302,0.002577111,0.003319176,0.000389278,0.00431155,0.004797659,0.003200183,0.009738029,-0.005059433,-0.004073213,0.000537956,0.00247363,-0.000615397,0.004123854,0.002096772,0.006620644,Negative
35.77099056,10.22028302,15.33042453,25.55070755,2.044056604,9.198254716,12.26433962,22.48462264,7.154198113,16.35245283,29.63882075,19.41853773,7.154198113,10.22028302,8.176226415,28.61679245,23.50665094,11.24231132,7.154198113,24.52867924,-0.002259516,0.001799696,0.000175282,0.000191123,-0.001976793,-0.001588529,-0.00881729,-0.003309223,-0.003626964,-0.006820191,-0.003152202,-0.007096836,-0.001559747,-0.001222061,-0.001407798,-0.00501275,0.001683343,0.003965164,0.003290119,0.005762468,0.009476074,0.012904226,0.005007016,0.007285407,-0.000893229,-0.002293692,-0.001699717,-0.000178399,-0.003461352,-0.00421909,0.001865971,-0.001151388,-0.007604925,-0.007541608,-0.002034845,-0.001780529,0.00140571,6.54E-05,0.003042887,0.002125564,0.005164555,0.00185301,0.000876809,-0.000825786,-0.001321366,0.000857278,0.001545649,0.001086416,-0.000639304,-6.37E-05,0.001438394,-0.002877182,-0.00311611,-0.003339359,0.002917142,0.002126434,-0.005604309,-0.005486321,0.001857224,0.002185467,Negative
23.89812798,27.51905646,30.41579925,28.24324216,2.172557089,48.52044166,10.86278545,19.5530138,7.96604266,23.89812798,29.69161355,47.07207026,8.690228356,13.03534253,23.17394228,34.03672773,24.62231368,1.448371393,8.690228356,16.65627102,0.002786127,0.007578278,0.003067357,0.006976084,0.003264854,0.007941132,0.001401116,0.007864411,0.000336153,0.005867711,0.005720934,0.011559151,0.001576001,0.005517718,0.002399901,0.007370955,0.002044184,0.007523461,0.003455354,0.008240479,0.005474784,0.008144971,0.001355079,0.006594753,0.0052337,0.009544039,0.003638623,0.007463271,0.004462658,0.009485801,-0.000209345,0.002854753,0.00316389,0.007508327,0.000948806,0.006185068,0.00213066,0.007178804,0.001419618,0.004496121,0.002505878,0.007032479,3.51E-05,0.003242871,0.001402427,0.005826087,0.001589669,0.005351181,0.005410015,0.009376898,0.001130133,0.005724561,0.002472096,0.006442657,0.002834328,0.006068459,-0.00201217,0.00285086,0.003065174,0.005899863,Negative
