hydrophobicity.Group1,hydrophobicity.Group2,hydrophobicity.Group3,normwaalsvolume.Group1,normwaalsvolume.Group2,normwaalsvolume.Group3,polarity.Group1,polarity.Group2,polarity.Group3,polarizability.Group1,polarizability.Group2,polarizability.Group3,charge.Group1,charge.Group2,charge.Group3,secondarystruct.Group1,secondarystruct.Group2,secondarystruct.Group3,solventaccess.Group1,solventaccess.Group2,solventaccess.Group3,Class
0.156202144,0.678407351,0.165390505,0.684532925,0.251148545,0.06431853,0.191424196,0.649310873,0.159264931,0.528330781,0.407350689,0.06431853,0.022970904,0.882082695,0.094946401,0.243491577,0.405819296,0.350689127,0.321592649,0.156202144,0.522205207,Positive
0.201958384,0.613219094,0.184822521,0.625458996,0.241126071,0.133414933,0.188494492,0.591187271,0.220318237,0.401468788,0.465116279,0.133414933,0.080783354,0.866585067,0.052631579,0.313341493,0.17625459,0.510403917,0.318237454,0.201958384,0.479804162,Negative
0.374622356,0.404833837,0.220543807,0.425981873,0.347432024,0.226586103,0.256797583,0.347432024,0.395770393,0.359516616,0.413897281,0.226586103,0.135951662,0.743202417,0.120845921,0.410876133,0.265861027,0.32326284,0.32326284,0.374622356,0.302114804,Negative
0.382198953,0.352094241,0.265706806,0.365183246,0.376963351,0.257853403,0.297120419,0.294502618,0.408376963,0.312827225,0.429319372,0.257853403,0.137434555,0.738219895,0.12434555,0.405759162,0.240837696,0.353403141,0.32591623,0.382198953,0.291884817,Negative
0.288201161,0.396518375,0.315280464,0.397485493,0.371373308,0.231141199,0.348162476,0.329787234,0.32205029,0.325918762,0.442940039,0.231141199,0.100580271,0.795938104,0.103481625,0.428433269,0.269825919,0.301740812,0.420696325,0.288201161,0.291102515,Negative
0.321678322,0.405594406,0.272727273,0.384615385,0.363636364,0.251748252,0.335664336,0.335664336,0.328671329,0.356643357,0.391608392,0.251748252,0.104895105,0.79020979,0.104895105,0.328671329,0.384615385,0.286713287,0.405594406,0.321678322,0.272727273,Positive
0.428134557,0.321100917,0.250764526,0.351681957,0.376146789,0.272171254,0.28440367,0.272171254,0.443425076,0.302752294,0.425076453,0.272171254,0.165137615,0.666666667,0.168195719,0.440366972,0.250764526,0.308868502,0.308868502,0.428134557,0.262996942,Negative
0.196871629,0.561488673,0.241639698,0.557713053,0.298813376,0.143473571,0.270765912,0.525350593,0.203883495,0.488673139,0.36785329,0.143473571,0.038834951,0.867313916,0.093851133,0.207659115,0.427184466,0.365156419,0.317691478,0.196871629,0.485436893,Positive
0.318181818,0.511363636,0.170454545,0.465909091,0.113636364,0.420454545,0.193181818,0.420454545,0.386363636,0.397727273,0.181818182,0.420454545,0.25,0.75,0,0.465909091,0.25,0.284090909,0.329545455,0.318181818,0.352272727,Negative
0.366352201,0.317610063,0.316037736,0.380503145,0.416666667,0.202830189,0.33490566,0.287735849,0.377358491,0.312893082,0.48427673,0.202830189,0.110062893,0.746855346,0.143081761,0.389937107,0.290880503,0.31918239,0.397798742,0.366352201,0.235849057,Negative
0.409937888,0.229813665,0.360248447,0.260869565,0.459627329,0.279503106,0.391304348,0.192546584,0.416149068,0.223602484,0.49689441,0.279503106,0.155279503,0.720496894,0.124223602,0.434782609,0.291925466,0.273291925,0.397515528,0.409937888,0.192546584,Negative
0.263736264,0.454212454,0.282051282,0.446886447,0.318681319,0.234432234,0.318681319,0.393772894,0.287545788,0.366300366,0.399267399,0.234432234,0.086080586,0.820512821,0.093406593,0.375457875,0.324175824,0.3003663,0.401098901,0.263736264,0.335164835,Negative
0.446835443,0.264556962,0.288607595,0.346835443,0.393670886,0.259493671,0.307594937,0.225316456,0.467088608,0.256962025,0.483544304,0.259493671,0.172151899,0.655696203,0.172151899,0.501265823,0.234177215,0.264556962,0.369620253,0.446835443,0.183544304,Positive
0.352027027,0.439189189,0.208783784,0.455405405,0.377702703,0.166891892,0.231756757,0.408783784,0.359459459,0.351351351,0.481756757,0.166891892,0.07972973,0.822297297,0.097972973,0.397297297,0.218918919,0.383783784,0.323648649,0.352027027,0.324324324,Negative
0.257668712,0.475460123,0.266871166,0.484662577,0.36196319,0.153374233,0.309815951,0.423312883,0.266871166,0.420245399,0.426380368,0.153374233,0.04601227,0.858895706,0.095092025,0.242331288,0.395705521,0.36196319,0.36196319,0.257668712,0.380368098,Positive
0.396449704,0.319526627,0.284023669,0.333333333,0.396449704,0.270216963,0.321499014,0.258382643,0.420118343,0.289940828,0.439842209,0.270216963,0.134122288,0.710059172,0.15581854,0.420118343,0.285996055,0.293885602,0.333333333,0.396449704,0.270216963,Negative
0.446043165,0.244604317,0.309352518,0.284172662,0.410071942,0.305755396,0.345323741,0.197841727,0.456834532,0.255395683,0.438848921,0.305755396,0.161870504,0.643884892,0.194244604,0.485611511,0.255395683,0.258992806,0.370503597,0.446043165,0.183453237,Negative
0.408333333,0.354166667,0.2375,0.341666667,0.433333333,0.225,0.275,0.279166667,0.445833333,0.295833333,0.479166667,0.225,0.104166667,0.779166667,0.116666667,0.470833333,0.2125,0.316666667,0.370833333,0.408333333,0.220833333,Negative
0.336448598,0.355140187,0.308411215,0.373831776,0.380062305,0.246105919,0.342679128,0.295950156,0.361370717,0.283489097,0.470404984,0.246105919,0.096573209,0.753894081,0.14953271,0.433021807,0.271028037,0.295950156,0.364485981,0.336448598,0.299065421,Negative
0.185398655,0.576368876,0.238232469,0.570605187,0.30259366,0.126801153,0.274735831,0.528338136,0.196926033,0.530259366,0.342939481,0.126801153,0.042267051,0.88376561,0.073967339,0.268972142,0.371757925,0.359269933,0.34678194,0.185398655,0.467819404,Negative
0.359338061,0.375886525,0.264775414,0.390070922,0.382978723,0.226950355,0.290780142,0.328605201,0.380614657,0.356973995,0.41607565,0.226950355,0.113475177,0.758865248,0.127659574,0.423167849,0.24822695,0.328605201,0.387706856,0.359338061,0.252955083,Negative
0.37283237,0.343930636,0.283236994,0.39017341,0.36849711,0.24132948,0.302023121,0.299132948,0.398843931,0.325144509,0.433526012,0.24132948,0.12716763,0.719653179,0.153179191,0.407514451,0.26300578,0.329479769,0.362716763,0.37283237,0.264450867,Negative
0.201966041,0.571939231,0.226094727,0.564789991,0.289544236,0.145665773,0.266309205,0.518319929,0.215370867,0.483467382,0.370866845,0.145665773,0.038427167,0.874888293,0.08668454,0.219839142,0.45308311,0.327077748,0.322609473,0.201966041,0.475424486,Positive
0.291428571,0.382857143,0.325714286,0.445714286,0.388571429,0.165714286,0.348571429,0.354285714,0.297142857,0.331428571,0.502857143,0.165714286,0.091428571,0.8,0.108571429,0.411428571,0.274285714,0.314285714,0.451428571,0.291428571,0.257142857,Negative
0.150434783,0.565217391,0.284347826,0.557391304,0.322608696,0.12,0.324347826,0.52173913,0.153913043,0.479130435,0.400869565,0.12,0.032173913,0.905217391,0.062608696,0.177391304,0.513043478,0.309565217,0.403478261,0.150434783,0.446086957,Positive
0.326315789,0.378947368,0.294736842,0.368421053,0.347368421,0.284210526,0.336842105,0.305263158,0.357894737,0.242105263,0.473684211,0.284210526,0.168421053,0.778947368,0.052631579,0.463157895,0.210526316,0.326315789,0.368421053,0.326315789,0.305263158,Negative
0.238611714,0.498915401,0.262472885,0.477223427,0.314533623,0.20824295,0.31670282,0.429501085,0.253796095,0.368763557,0.422993492,0.20824295,0.05856833,0.89154013,0.04989154,0.355748373,0.275488069,0.368763557,0.360086768,0.238611714,0.401301518,Negative
0.247252747,0.472527473,0.28021978,0.538461538,0.28021978,0.181318681,0.302197802,0.417582418,0.28021978,0.401098901,0.417582418,0.181318681,0.071428571,0.840659341,0.087912088,0.346153846,0.296703297,0.357142857,0.373626374,0.247252747,0.379120879,Positive
0.3099631,0.376383764,0.313653137,0.381918819,0.367158672,0.250922509,0.367158672,0.306273063,0.326568266,0.304428044,0.444649446,0.250922509,0.088560886,0.798892989,0.112546125,0.36900369,0.302583026,0.328413284,0.415129151,0.3099631,0.274907749,Negative
0.320652174,0.358695652,0.320652174,0.364130435,0.375,0.260869565,0.35326087,0.293478261,0.35326087,0.309782609,0.429347826,0.260869565,0.114130435,0.755434783,0.130434783,0.472826087,0.309782609,0.217391304,0.418478261,0.320652174,0.260869565,Negative
0.45320197,0.344827586,0.201970443,0.344827586,0.325123153,0.330049261,0.24137931,0.266009852,0.492610837,0.280788177,0.389162562,0.330049261,0.201970443,0.630541872,0.167487685,0.482758621,0.201970443,0.315270936,0.280788177,0.45320197,0.266009852,Negative
0.140163934,0.626229508,0.233606557,0.603278689,0.292622951,0.104098361,0.287704918,0.568032787,0.144262295,0.554098361,0.341803279,0.104098361,0.014754098,0.896721311,0.08852459,0.225409836,0.489344262,0.285245902,0.412295082,0.140163934,0.447540984,Positive
0.269354839,0.485483871,0.24516129,0.49516129,0.298387097,0.206451613,0.266129032,0.443548387,0.290322581,0.377419355,0.416129032,0.206451613,0.098387097,0.811290323,0.090322581,0.374193548,0.230645161,0.39516129,0.390322581,0.269354839,0.340322581,Negative
0.258008658,0.419047619,0.322943723,0.413852814,0.367965368,0.218181818,0.38008658,0.348917749,0.270995671,0.368831169,0.412987013,0.218181818,0.046753247,0.865800866,0.087445887,0.269264069,0.345454545,0.385281385,0.41038961,0.258008658,0.331601732,Negative
0.376344086,0.329749104,0.29390681,0.376344086,0.415770609,0.207885305,0.326164875,0.286738351,0.387096774,0.365591398,0.426523297,0.207885305,0.103942652,0.724014337,0.172043011,0.426523297,0.272401434,0.301075269,0.340501792,0.376344086,0.283154122,Negative
0.340304183,0.408745247,0.25095057,0.437262357,0.351711027,0.211026616,0.279467681,0.370722433,0.349809886,0.363117871,0.425855513,0.211026616,0.1121673,0.760456274,0.127376426,0.393536122,0.256653992,0.349809886,0.372623574,0.340304183,0.287072243,Negative
0.436,0.372,0.192,0.344,0.368,0.288,0.252,0.292,0.456,0.268,0.444,0.288,0.152,0.732,0.116,0.412,0.244,0.344,0.264,0.436,0.3,Negative
0.204678363,0.502923977,0.292397661,0.561403509,0.304093567,0.134502924,0.333333333,0.456140351,0.210526316,0.479532164,0.385964912,0.134502924,0.029239766,0.871345029,0.099415205,0.298245614,0.304093567,0.397660819,0.450292398,0.204678363,0.34502924,Positive
0.159763314,0.665680473,0.174556213,0.674556213,0.24852071,0.076923077,0.204142012,0.633136095,0.162721893,0.559171598,0.363905325,0.076923077,0.023668639,0.887573964,0.088757396,0.218934911,0.446745562,0.334319527,0.286982249,0.159763314,0.553254438,Negative
0.176607281,0.597986057,0.225406662,0.637490318,0.230054222,0.132455461,0.247095275,0.557707204,0.195197521,0.542215337,0.325329202,0.132455461,0.03020914,0.855151046,0.114639814,0.147172734,0.536793184,0.316034082,0.309062742,0.176607281,0.514329977,Positive
0.462585034,0.281179138,0.256235828,0.392290249,0.371882086,0.235827664,0.281179138,0.240362812,0.47845805,0.344671202,0.419501134,0.235827664,0.111111111,0.64399093,0.244897959,0.392290249,0.22675737,0.380952381,0.292517007,0.462585034,0.244897959,Negative
0.279310345,0.422413793,0.298275862,0.425862069,0.337931034,0.236206897,0.334482759,0.365517241,0.3,0.35862069,0.405172414,0.236206897,0.096551724,0.834482759,0.068965517,0.401724138,0.265517241,0.332758621,0.362068966,0.279310345,0.35862069,Negative
0.287356322,0.425287356,0.287356322,0.421455939,0.37164751,0.206896552,0.32183908,0.356321839,0.32183908,0.379310345,0.413793103,0.206896552,0.088122605,0.808429119,0.103448276,0.417624521,0.295019157,0.287356322,0.45210728,0.287356322,0.260536398,Negative
0.35395189,0.358533792,0.287514318,0.363115693,0.388316151,0.248568156,0.32187858,0.297823597,0.380297824,0.289805269,0.461626575,0.248568156,0.090492554,0.813287514,0.096219931,0.41580756,0.233676976,0.350515464,0.347079038,0.35395189,0.298969072,Negative
0.262931034,0.413793103,0.323275862,0.409482759,0.340517241,0.25,0.38362069,0.336206897,0.280172414,0.331896552,0.418103448,0.25,0.068965517,0.810344828,0.120689655,0.353448276,0.362068966,0.284482759,0.422413793,0.262931034,0.314655172,Negative
0.25,0.381493506,0.368506494,0.381493506,0.350649351,0.267857143,0.415584416,0.319805195,0.26461039,0.319805195,0.412337662,0.267857143,0.089285714,0.806818182,0.103896104,0.412337662,0.339285714,0.248376623,0.5,0.25,0.25,Negative
0.306982112,0.408540104,0.284477784,0.425851125,0.352567802,0.221581073,0.317945759,0.354875938,0.327178304,0.342181189,0.436237738,0.221581073,0.101557992,0.772071552,0.126370456,0.391806117,0.276399308,0.331794576,0.381996538,0.306982112,0.31102135,Negative
0.458015267,0.251908397,0.290076336,0.282442748,0.496183206,0.221374046,0.305343511,0.229007634,0.465648855,0.236641221,0.541984733,0.221374046,0.13740458,0.702290076,0.160305344,0.541984733,0.213740458,0.244274809,0.312977099,0.458015267,0.229007634,Negative
0.227163462,0.487980769,0.284855769,0.473557692,0.352163462,0.174278846,0.331730769,0.424278846,0.243990385,0.418269231,0.407451923,0.174278846,0.045673077,0.878605769,0.075721154,0.229567308,0.414663462,0.355769231,0.384615385,0.227163462,0.388221154,Positive
0.284023669,0.428994083,0.286982249,0.440828402,0.325443787,0.233727811,0.322485207,0.366863905,0.310650888,0.393491124,0.372781065,0.233727811,0.109467456,0.786982249,0.103550296,0.369822485,0.316568047,0.313609467,0.452662722,0.284023669,0.263313609,Positive
0.416915423,0.308457711,0.274626866,0.343283582,0.378109453,0.278606965,0.317412935,0.251741294,0.430845771,0.296517413,0.424875622,0.278606965,0.15721393,0.694527363,0.148258706,0.39800995,0.268656716,0.333333333,0.337313433,0.416915423,0.245771144,Positive
0.352822581,0.358870968,0.288306452,0.407258065,0.356854839,0.235887097,0.306451613,0.316532258,0.377016129,0.346774194,0.41733871,0.235887097,0.120967742,0.719758065,0.159274194,0.459677419,0.235887097,0.304435484,0.41733871,0.352822581,0.22983871,Positive
0.275747508,0.451827243,0.272425249,0.481727575,0.325581395,0.19269103,0.295681063,0.415282392,0.289036545,0.411960133,0.395348837,0.19269103,0.079734219,0.794019934,0.126245847,0.418604651,0.302325581,0.279069767,0.488372093,0.275747508,0.235880399,Negative
0.318681319,0.362637363,0.318681319,0.307692308,0.395604396,0.296703297,0.384615385,0.274725275,0.340659341,0.285714286,0.417582418,0.296703297,0.098901099,0.758241758,0.142857143,0.450549451,0.32967033,0.21978022,0.417582418,0.318681319,0.263736264,Negative
0.305750351,0.360448808,0.333800842,0.394109397,0.405329593,0.20056101,0.359046283,0.318373072,0.322580645,0.333800842,0.465638149,0.20056101,0.089761571,0.792426367,0.117812062,0.395511921,0.288920056,0.315568022,0.450210379,0.305750351,0.244039271,Negative
0.376582278,0.411392405,0.212025316,0.424050633,0.341772152,0.234177215,0.226265823,0.379746835,0.393987342,0.310126582,0.455696203,0.234177215,0.118670886,0.787974684,0.09335443,0.405063291,0.164556962,0.430379747,0.280063291,0.376582278,0.34335443,Negative
0.286634461,0.542673108,0.170692432,0.518518519,0.260869565,0.220611916,0.206119163,0.458937198,0.334943639,0.40257649,0.376811594,0.220611916,0.085346216,0.827697262,0.086956522,0.421900161,0.214170692,0.363929147,0.309178744,0.286634461,0.404186795,Negative
0.334939759,0.334939759,0.330120482,0.351807229,0.371084337,0.277108434,0.373493976,0.272289157,0.354216867,0.293975904,0.428915663,0.277108434,0.120481928,0.771084337,0.108433735,0.346987952,0.330120482,0.322891566,0.387951807,0.334939759,0.277108434,Negative
0.308333333,0.425,0.266666667,0.408333333,0.358333333,0.233333333,0.333333333,0.316666667,0.35,0.333333333,0.433333333,0.233333333,0.083333333,0.833333333,0.083333333,0.416666667,0.3,0.283333333,0.45,0.308333333,0.241666667,Positive
0.409482759,0.344827586,0.245689655,0.349137931,0.396551724,0.254310345,0.280172414,0.275862069,0.443965517,0.297413793,0.448275862,0.254310345,0.11637931,0.754310345,0.129310345,0.443965517,0.288793103,0.267241379,0.310344828,0.409482759,0.280172414,Negative
0.206581353,0.574040219,0.219378428,0.572212066,0.277879342,0.149908592,0.226691042,0.544789762,0.228519196,0.462522852,0.387568556,0.149908592,0.091407678,0.835466179,0.073126143,0.29250457,0.255941499,0.451553931,0.358318099,0.206581353,0.435100548,Positive
0.344339623,0.301886792,0.353773585,0.33490566,0.424528302,0.240566038,0.382075472,0.264150943,0.353773585,0.254716981,0.504716981,0.240566038,0.103773585,0.735849057,0.160377358,0.396226415,0.33490566,0.268867925,0.438679245,0.344339623,0.216981132,Negative
0.369318182,0.278409091,0.352272727,0.295454545,0.426136364,0.278409091,0.420454545,0.204545455,0.375,0.261363636,0.460227273,0.278409091,0.113636364,0.744318182,0.142045455,0.477272727,0.289772727,0.232954545,0.454545455,0.369318182,0.176136364,Negative
0.198389458,0.570278184,0.231332357,0.592972182,0.282576867,0.124450952,0.256222548,0.530746706,0.213030747,0.539531479,0.33601757,0.124450952,0.032210835,0.865300146,0.102489019,0.221083455,0.363103953,0.415812592,0.319180088,0.198389458,0.482430454,Positive
0.391684902,0.409190372,0.199124726,0.396061269,0.350109409,0.253829322,0.260393873,0.334792123,0.404814004,0.32166302,0.424507659,0.253829322,0.115973742,0.772428884,0.111597374,0.354485777,0.2297593,0.415754923,0.264770241,0.391684902,0.343544858,Negative
0.413333333,0.426666667,0.16,0.426666667,0.333333333,0.24,0.186666667,0.346666667,0.466666667,0.4,0.36,0.24,0.1,0.72,0.18,0.42,0.166666667,0.413333333,0.253333333,0.413333333,0.333333333,Negative
0.349802372,0.415019763,0.235177866,0.411067194,0.37055336,0.218379447,0.270750988,0.359683794,0.369565217,0.329051383,0.45256917,0.218379447,0.10770751,0.777667984,0.114624506,0.484189723,0.210474308,0.305335968,0.374505929,0.349802372,0.2756917,Negative
0.397465438,0.323732719,0.278801843,0.3640553,0.400921659,0.235023041,0.30875576,0.274193548,0.417050691,0.312211982,0.452764977,0.235023041,0.132488479,0.688940092,0.178571429,0.452764977,0.245391705,0.301843318,0.370967742,0.397465438,0.23156682,Negative
0.426389737,0.367745877,0.205864386,0.352474038,0.441661576,0.205864386,0.221136225,0.304825901,0.474037874,0.301771533,0.492364081,0.205864386,0.097128894,0.766646304,0.136224801,0.496640195,0.172877214,0.33048259,0.290775809,0.426389737,0.282834453,Negative
0.323135755,0.445506692,0.231357553,0.435946463,0.374760994,0.189292543,0.258126195,0.388145315,0.353728489,0.351816444,0.458891013,0.189292543,0.07456979,0.858508604,0.066921606,0.369024857,0.202676864,0.428298279,0.284894837,0.323135755,0.391969407,Negative
0.383068783,0.395767196,0.221164021,0.421164021,0.35978836,0.219047619,0.239153439,0.35026455,0.410582011,0.33968254,0.441269841,0.219047619,0.113227513,0.758730159,0.128042328,0.405291005,0.244444444,0.35026455,0.26984127,0.383068783,0.347089947,Positive
0.174242424,0.640151515,0.185606061,0.636363636,0.272727273,0.090909091,0.196969697,0.619318182,0.183712121,0.611742424,0.297348485,0.090909091,0.039772727,0.867424242,0.09280303,0.316287879,0.371212121,0.3125,0.380681818,0.174242424,0.445075758,Negative
0.130718954,0.58496732,0.284313725,0.617647059,0.267973856,0.114379085,0.287581699,0.549019608,0.163398693,0.431372549,0.454248366,0.114379085,0.032679739,0.918300654,0.049019608,0.31372549,0.343137255,0.343137255,0.467320261,0.130718954,0.401960784,Positive
0.392045455,0.382575758,0.225378788,0.393939394,0.401515152,0.204545455,0.246212121,0.337121212,0.416666667,0.335227273,0.460227273,0.204545455,0.090909091,0.820075758,0.089015152,0.327651515,0.242424242,0.429924242,0.306818182,0.392045455,0.301136364,Negative
0.207988981,0.578512397,0.213498623,0.582644628,0.313360882,0.10399449,0.253443526,0.535123967,0.211432507,0.522038567,0.373966942,0.10399449,0.015151515,0.847107438,0.137741047,0.188705234,0.491735537,0.319559229,0.30922865,0.207988981,0.482782369,Positive
0.297674419,0.339534884,0.362790698,0.358139535,0.427906977,0.213953488,0.404651163,0.293023256,0.302325581,0.330232558,0.455813953,0.213953488,0.093023256,0.790697674,0.11627907,0.372093023,0.362790698,0.265116279,0.460465116,0.297674419,0.241860465,Negative
0.196261682,0.429906542,0.373831776,0.373831776,0.242990654,0.38317757,0.476635514,0.299065421,0.224299065,0.336448598,0.280373832,0.38317757,0.08411215,0.841121495,0.074766355,0.411214953,0.392523364,0.196261682,0.439252336,0.196261682,0.364485981,Negative
0.154754506,0.610938471,0.234307023,0.613424487,0.277190802,0.109384711,0.259167185,0.577998757,0.162834058,0.550031075,0.340584214,0.109384711,0.033561218,0.911124922,0.05531386,0.239279055,0.368551896,0.392169049,0.310130516,0.154754506,0.535114978,Positive
0.350515464,0.288659794,0.360824742,0.324742268,0.494845361,0.180412371,0.386597938,0.257731959,0.355670103,0.288659794,0.530927835,0.180412371,0.067010309,0.793814433,0.139175258,0.412371134,0.319587629,0.268041237,0.448453608,0.350515464,0.201030928,Negative
0.272727273,0.262626263,0.464646465,0.303030303,0.393939394,0.303030303,0.505050505,0.202020202,0.292929293,0.222222222,0.474747475,0.303030303,0.111111111,0.838383838,0.050505051,0.383838384,0.414141414,0.202020202,0.515151515,0.272727273,0.212121212,Negative
0.270125224,0.475849732,0.254025045,0.516994633,0.286225403,0.196779964,0.307692308,0.42039356,0.271914132,0.466905188,0.336314848,0.196779964,0.069767442,0.819320215,0.110912343,0.288014311,0.323792487,0.388193202,0.40608229,0.270125224,0.323792487,Negative
0.351916376,0.369337979,0.278745645,0.397212544,0.351916376,0.25087108,0.317073171,0.31010453,0.3728223,0.327526132,0.421602787,0.25087108,0.12195122,0.728222997,0.149825784,0.383275261,0.31010453,0.306620209,0.400696864,0.351916376,0.24738676,Negative
0.302777778,0.366666667,0.330555556,0.391666667,0.383333333,0.225,0.358333333,0.322222222,0.319444444,0.330555556,0.444444444,0.225,0.113888889,0.794444444,0.091666667,0.375,0.330555556,0.294444444,0.463888889,0.302777778,0.233333333,Negative
0.4125,0.3625,0.225,0.3625,0.375,0.2625,0.24375,0.33125,0.425,0.33125,0.40625,0.2625,0.2,0.7,0.1,0.55,0.16875,0.28125,0.3375,0.4125,0.25,Negative
0.305762082,0.478624535,0.215613383,0.470260223,0.332713755,0.197026022,0.25,0.421003717,0.328996283,0.387546468,0.415427509,0.197026022,0.095724907,0.799256506,0.105018587,0.493494424,0.186802974,0.319702602,0.413568773,0.305762082,0.280669145,Negative
0.371428571,0.333333333,0.295238095,0.342857143,0.4,0.257142857,0.323809524,0.285714286,0.39047619,0.295238095,0.447619048,0.257142857,0.161904762,0.742857143,0.095238095,0.476190476,0.219047619,0.304761905,0.4,0.371428571,0.228571429,Negative
0.31027668,0.37944664,0.31027668,0.415019763,0.351778656,0.233201581,0.341897233,0.339920949,0.318181818,0.355731225,0.411067194,0.233201581,0.110671937,0.766798419,0.122529644,0.385375494,0.318181818,0.296442688,0.456521739,0.31027668,0.233201581,Negative
0.302491103,0.389679715,0.307829181,0.393238434,0.37366548,0.233096085,0.354092527,0.323843416,0.322064057,0.354092527,0.412811388,0.233096085,0.078291815,0.814946619,0.106761566,0.357651246,0.334519573,0.307829181,0.421708185,0.302491103,0.275800712,Negative
0.458333333,0.291666667,0.25,0.283333333,0.383333333,0.333333333,0.283333333,0.258333333,0.458333333,0.241666667,0.425,0.333333333,0.275,0.641666667,0.083333333,0.658333333,0.216666667,0.125,0.366666667,0.458333333,0.175,Negative
0.204061896,0.53868472,0.257253385,0.547388781,0.301740812,0.150870406,0.304642166,0.479690522,0.215667311,0.487427466,0.361702128,0.150870406,0.034816248,0.858800774,0.106382979,0.248549323,0.425531915,0.325918762,0.388781431,0.204061896,0.407156673,Positive
0.343065693,0.416058394,0.240875912,0.405109489,0.397810219,0.197080292,0.273722628,0.372262774,0.354014599,0.328467153,0.474452555,0.197080292,0.083941606,0.843065693,0.072992701,0.427007299,0.211678832,0.361313869,0.317518248,0.343065693,0.339416058,Negative
0.365079365,0.357142857,0.277777778,0.428571429,0.30952381,0.261904762,0.297619048,0.317460317,0.384920635,0.361111111,0.376984127,0.261904762,0.126984127,0.726190476,0.146825397,0.396825397,0.261904762,0.341269841,0.373015873,0.365079365,0.261904762,Negative
0.220779221,0.363636364,0.415584416,0.376623377,0.402597403,0.220779221,0.441558442,0.337662338,0.220779221,0.337662338,0.441558442,0.220779221,0.051948052,0.883116883,0.064935065,0.38961039,0.363636364,0.246753247,0.506493506,0.220779221,0.272727273,Negative
0.216168717,0.606326889,0.177504394,0.644991213,0.284710018,0.07029877,0.202108963,0.579964851,0.217926186,0.471001757,0.458699473,0.07029877,0.021089631,0.862917399,0.11599297,0.268892794,0.333919156,0.397188049,0.284710018,0.216168717,0.499121265,Positive
0.340540541,0.502702703,0.156756757,0.497297297,0.27027027,0.232432432,0.183783784,0.464864865,0.351351351,0.437837838,0.32972973,0.232432432,0.156756757,0.794594595,0.048648649,0.437837838,0.237837838,0.324324324,0.302702703,0.340540541,0.356756757,Negative
0.272311213,0.491990847,0.235697941,0.487414188,0.308924485,0.203661327,0.251716247,0.437070938,0.311212815,0.421052632,0.375286041,0.203661327,0.077803204,0.830663616,0.091533181,0.437070938,0.196796339,0.366132723,0.391304348,0.272311213,0.336384439,Negative
0.260869565,0.442028986,0.297101449,0.374396135,0.369565217,0.256038647,0.34057971,0.345410628,0.314009662,0.285024155,0.458937198,0.256038647,0.106280193,0.842995169,0.050724638,0.400966184,0.306763285,0.292270531,0.381642512,0.260869565,0.357487923,Positive
0.336890244,0.43597561,0.227134146,0.420731707,0.349085366,0.230182927,0.274390244,0.368902439,0.356707317,0.358231707,0.411585366,0.230182927,0.086890244,0.81554878,0.097560976,0.403963415,0.277439024,0.318597561,0.341463415,0.336890244,0.321646341,Negative
0.304,0.362666667,0.333333333,0.378666667,0.36,0.261333333,0.36,0.309333333,0.330666667,0.325333333,0.413333333,0.261333333,0.098666667,0.813333333,0.088,0.362666667,0.304,0.333333333,0.442666667,0.304,0.253333333,Negative
0.213930348,0.402985075,0.383084577,0.373134328,0.338308458,0.288557214,0.432835821,0.328358209,0.23880597,0.313432836,0.39800995,0.288557214,0.07960199,0.860696517,0.059701493,0.348258706,0.368159204,0.28358209,0.497512438,0.213930348,0.288557214,Negative
0.207004705,0.555148981,0.237846315,0.563512807,0.2963931,0.140094093,0.26555149,0.51855724,0.21589127,0.499215891,0.360690016,0.140094093,0.04338735,0.85781495,0.0987977,0.207527444,0.429691584,0.362780972,0.31468897,0.207004705,0.478306325,Positive
0.332173913,0.446956522,0.220869565,0.466956522,0.342608696,0.190434783,0.24,0.41826087,0.34173913,0.349565217,0.46,0.190434783,0.093913043,0.792173913,0.113913043,0.44173913,0.209565217,0.348695652,0.377391304,0.332173913,0.290434783,Negative
0.434628975,0.293286219,0.272084806,0.296819788,0.491166078,0.212014134,0.286219081,0.243816254,0.469964664,0.254416961,0.533568905,0.212014134,0.123674912,0.745583039,0.130742049,0.505300353,0.243816254,0.250883392,0.328621908,0.434628975,0.236749117,Negative
0.300458716,0.447247706,0.252293578,0.446100917,0.342889908,0.211009174,0.287844037,0.388761468,0.323394495,0.365825688,0.423165138,0.211009174,0.087155963,0.80733945,0.105504587,0.350917431,0.277522936,0.371559633,0.338302752,0.300458716,0.361238532,Negative
0.372759857,0.405017921,0.222222222,0.437275986,0.308243728,0.254480287,0.240143369,0.365591398,0.394265233,0.376344086,0.369175627,0.254480287,0.161290323,0.702508961,0.136200717,0.451612903,0.261648746,0.286738351,0.387096774,0.372759857,0.240143369,Negative
0.188976378,0.614173228,0.196850394,0.614173228,0.275590551,0.11023622,0.220472441,0.586614173,0.192913386,0.586614173,0.303149606,0.11023622,0.047244094,0.88976378,0.062992126,0.271653543,0.37007874,0.358267717,0.342519685,0.188976378,0.468503937,Negative
0.375,0.277777778,0.347222222,0.337962963,0.402777778,0.259259259,0.375,0.236111111,0.388888889,0.300925926,0.439814815,0.259259259,0.134259259,0.712962963,0.152777778,0.430555556,0.296296296,0.273148148,0.425925926,0.375,0.199074074,Negative
