prop1.G1.residue0,prop1.G1.residue25,prop1.G1.residue50,prop1.G1.residue75,prop1.G1.residue100,prop1.G2.residue0,prop1.G2.residue25,prop1.G2.residue50,prop1.G2.residue75,prop1.G2.residue100,prop1.G3.residue0,prop1.G3.residue25,prop1.G3.residue50,prop1.G3.residue75,prop1.G3.residue100,prop2.G1.residue0,prop2.G1.residue25,prop2.G1.residue50,prop2.G1.residue75,prop2.G1.residue100,prop2.G2.residue0,prop2.G2.residue25,prop2.G2.residue50,prop2.G2.residue75,prop2.G2.residue100,prop2.G3.residue0,prop2.G3.residue25,prop2.G3.residue50,prop2.G3.residue75,prop2.G3.residue100,prop3.G1.residue0,prop3.G1.residue25,prop3.G1.residue50,prop3.G1.residue75,prop3.G1.residue100,prop3.G2.residue0,prop3.G2.residue25,prop3.G2.residue50,prop3.G2.residue75,prop3.G2.residue100,prop3.G3.residue0,prop3.G3.residue25,prop3.G3.residue50,prop3.G3.residue75,prop3.G3.residue100,prop4.G1.residue0,prop4.G1.residue25,prop4.G1.residue50,prop4.G1.residue75,prop4.G1.residue100,prop4.G2.residue0,prop4.G2.residue25,prop4.G2.residue50,prop4.G2.residue75,prop4.G2.residue100,prop4.G3.residue0,prop4.G3.residue25,prop4.G3.residue50,prop4.G3.residue75,prop4.G3.residue100,prop5.G1.residue0,prop5.G1.residue25,prop5.G1.residue50,prop5.G1.residue75,prop5.G1.residue100,prop5.G2.residue0,prop5.G2.residue25,prop5.G2.residue50,prop5.G2.residue75,prop5.G2.residue100,prop5.G3.residue0,prop5.G3.residue25,prop5.G3.residue50,prop5.G3.residue75,prop5.G3.residue100,prop6.G1.residue0,prop6.G1.residue25,prop6.G1.residue50,prop6.G1.residue75,prop6.G1.residue100,prop6.G2.residue0,prop6.G2.residue25,prop6.G2.residue50,prop6.G2.residue75,prop6.G2.residue100,prop6.G3.residue0,prop6.G3.residue25,prop6.G3.residue50,prop6.G3.residue75,prop6.G3.residue100,prop7.G1.residue0,prop7.G1.residue25,prop7.G1.residue50,prop7.G1.residue75,prop7.G1.residue100,prop7.G2.residue0,prop7.G2.residue25,prop7.G2.residue50,prop7.G2.residue75,prop7.G2.residue100,prop7.G3.residue0,prop7.G3.residue25,prop7.G3.residue50,prop7.G3.residue75,prop7.G3.residue100,Class
2.298850575,22.98850575,55.17241379,68.96551724,96.55172414,9.195402299,35.63218391,54.02298851,80.45977011,97.70114943,1.149425287,11.49425287,28.73563218,63.2183908,100,6.896551724,33.33333333,49.42528736,79.31034483,95.40229885,2.298850575,18.3908046,32.18390805,63.2183908,98.85057471,1.149425287,11.49425287,64.36781609,73.56321839,100,1.149425287,13.79310345,37.93103448,66.66666667,100,9.195402299,34.48275862,49.42528736,79.31034483,95.40229885,2.298850575,22.98850575,55.17241379,68.96551724,96.55172414,9.195402299,34.48275862,50.57471264,79.31034483,95.40229885,2.298850575,19.54022989,35.63218391,65.51724138,98.85057471,1.149425287,11.49425287,64.36781609,73.56321839,100,5.747126437,5.747126437,57.47126437,68.96551724,88.50574713,1.149425287,24.13793103,49.42528736,75.86206897,100,22.98850575,22.98850575,29.88505747,39.08045977,65.51724138,1.149425287,16.09195402,31.03448276,58.62068966,96.55172414,6.896551724,25.28735632,49.42528736,73.56321839,100,9.195402299,35.63218391,56.32183908,80.45977011,94.25287356,3.448275862,14.94252874,37.93103448,64.36781609,100,2.298850575,22.98850575,55.17241379,68.96551724,96.55172414,1.149425287,35.63218391,49.42528736,81.6091954,97.70114943,Positive
1.512859304,21.25567322,45.99092284,75.79425113,98.4871407,0.15128593,27.68532526,52.26928896,75.18910741,99.84871407,0.075642965,19.89409985,46.7473525,71.25567322,100,0.15128593,28.13918306,51.81543116,75.11346445,99.84871407,0.226928896,23.60060514,50.15128593,76.47503782,100,0.075642965,13.08623298,35.32526475,64.52344932,99.31921331,0.075642965,16.79273828,43.87291982,70.49924357,100,0.15128593,29.3494705,53.02571861,75.34039334,99.84871407,0.378214826,21.25567322,46.59606657,76.77760968,98.4871407,0.15128593,29.42511346,52.95007564,75.6429652,99.84871407,0.226928896,22.76853253,48.4871407,75.18910741,100,0.075642965,13.08623298,35.32526475,64.52344932,99.31921331,2.647503782,16.56580938,50.90771558,81.39183056,96.59606657,0.075642965,24.81089259,50,74.88653555,100,3.78214826,26.55068079,47.04992436,72.84417549,97.80635401,0.075642965,22.23903177,51.28593041,81.39183056,99.84871407,0.453857791,26.85325265,47.73071104,70.57488654,100,0.15128593,21.55824508,53.63086233,73.903177,99.54614221,0.226928896,18.15431165,46.7473525,75.26475038,100,1.512859304,21.25567322,45.99092284,75.79425113,98.4871407,0.075642965,29.19818457,52.64750378,74.65960666,99.54614221,Positive
0.199335548,27.64119601,47.90697674,69.70099668,99.86710963,0.265780731,24.58471761,58.67109635,81.9269103,99.80066445,0.066445183,17.80730897,38.93687708,62.92358804,100,0.265780731,25.31561462,57.27574751,81.12956811,99.80066445,0.199335548,23.4551495,46.04651163,71.29568106,100,0.066445183,27.10963455,44.38538206,63.58803987,99.86710963,0.066445183,19.00332226,39.13621262,62.92358804,100,0.265780731,24.31893688,59.20265781,82.65780731,99.80066445,0.199335548,27.57475083,47.90697674,69.83388704,99.86710963,0.265780731,24.78405316,52.75747508,75.54817276,99.80066445,0.199335548,24.45182724,49.36877076,78.4717608,100,0.066445183,27.10963455,44.38538206,63.58803987,99.86710963,4.784053156,39.20265781,49.83388704,64.51827243,99.86710963,0.066445183,22.39202658,48.57142857,76.27906977,100,4.451827243,40.99667774,54.48504983,74.01993355,99.13621262,0.066445183,26.51162791,49.70099668,72.95681063,100,0.132890365,18.73754153,38.87043189,66.51162791,99.93355482,0.199335548,26.04651163,54.35215947,81.32890365,99.80066445,0.132890365,20.73089701,45.84717608,72.02657807,100,0.199335548,27.64119601,47.90697674,69.70099668,99.86710963,0.066445183,27.77408638,60.13289037,84.18604651,99.66777409,Negative
0.970873786,30.09708738,51.45631068,74.43365696,98.70550162,1.294498382,18.12297735,47.24919094,73.13915858,100,0.323624595,29.12621359,50.48543689,76.37540453,99.02912621,1.294498382,19.09385113,46.60194175,77.66990291,100,0.647249191,31.71521036,51.77993528,73.78640777,99.02912621,0.323624595,17.47572816,48.86731392,70.55016181,95.79288026,0.323624595,27.18446602,48.22006472,73.78640777,99.02912621,1.294498382,18.12297735,46.60194175,77.66990291,100,0.970873786,27.83171521,51.77993528,72.16828479,98.70550162,1.294498382,19.09385113,48.54368932,75.72815534,100,0.647249191,27.83171521,50.48543689,74.75728155,99.6763754,0.323624595,17.47572816,48.86731392,70.55016181,95.79288026,0.970873786,13.91585761,44.01294498,70.55016181,95.79288026,0.323624595,22.33009709,47.57281553,73.46278317,100,16.18122977,45.30744337,62.78317152,85.11326861,97.73462783,0.323624595,24.91909385,52.75080906,71.197411,99.02912621,4.207119741,27.18446602,47.89644013,76.37540453,98.05825243,1.294498382,20.06472492,45.63106796,75.40453074,100,0.647249191,29.12621359,50.80906149,75.72815534,100,0.970873786,30.09708738,51.45631068,74.43365696,98.70550162,0.323624595,15.21035599,39.48220065,71.5210356,99.6763754,Negative
1.075268817,26.52329749,51.61290323,75.2688172,98.56630824,1.792114695,29.390681,45.51971326,74.55197133,100,0.358422939,17.56272401,46.95340502,72.40143369,99.64157706,1.792114695,26.16487455,48.74551971,76.70250896,100,0.716845878,22.9390681,50.53763441,69.17562724,99.64157706,0.358422939,26.52329749,48.02867384,79.56989247,99.28315412,0.358422939,18.27956989,45.8781362,72.40143369,99.64157706,1.792114695,28.67383513,47.31182796,75.98566308,100,1.075268817,26.52329749,51.25448029,75.2688172,98.56630824,1.792114695,26.16487455,49.10394265,76.70250896,100,0.716845878,21.86379928,50.17921147,69.17562724,99.64157706,0.358422939,26.52329749,48.02867384,79.56989247,99.28315412,18.99641577,32.25806452,56.98924731,79.56989247,97.13261649,0.358422939,24.01433692,48.38709677,72.40143369,100,1.075268817,19.71326165,49.10394265,75.62724014,98.56630824,0.358422939,25.80645161,46.23655914,73.11827957,99.28315412,0.716845878,20.78853047,53.04659498,70.25089606,99.64157706,2.867383513,26.16487455,50.89605735,78.49462366,100,0.716845878,18.27956989,46.95340502,76.34408602,99.64157706,1.075268817,26.52329749,51.61290323,75.2688172,98.56630824,0.358422939,27.24014337,45.16129032,70.25089606,100,Negative
0.390370852,22.70657124,46.71437866,72.47885491,98.69876383,0.130123617,26.67534157,51.39882889,75.79700716,99.86987638,0.065061809,22.05595316,48.40598569,73.129473,100,0.130123617,26.93558881,50.94339623,75.3415745,99.86987638,0.650618087,26.02472349,52.37475602,77.03318152,100,0.065061809,12.23162004,35.97918022,65.51724138,99.41444372,0.065061809,17.63175016,46.06376057,72.80416396,100,0.130123617,28.17176318,51.98438517,75.79700716,99.86987638,0.325309044,22.70657124,47.56018217,75.27651269,98.69876383,0.130123617,27.78139232,51.59401431,75.92713077,99.86987638,0.260247235,25.17891997,50.55302537,75.27651269,100,0.065061809,12.23162004,35.97918022,65.51724138,99.41444372,0.390370852,20.36434613,49.64216005,79.89590111,97.07221861,0.065061809,24.98373455,50.0325309,74.95120364,100,1.756668835,25.82953806,49.2517892,68.05465192,98.11320755,0.065061809,22.70657124,50.48796357,81.84775537,99.86987638,0.130123617,26.67534157,47.95055303,70.00650618,100,0.260247235,21.86076773,53.48080677,75.79700716,99.60962915,0.585556278,20.29928432,48.73129473,75.14638907,100,0.390370852,22.70657124,46.71437866,72.47885491,98.69876383,0.065061809,28.04163956,51.4638907,74.82108003,99.60962915,Positive
0.235663786,25.76590731,43.67635507,70.77769049,100,0.392772977,27.572663,60.95836606,78.71170463,99.84289081,0.078554595,21.44540456,44.93322859,69.67792616,99.9214454,0.392772977,25.29457973,57.73762765,77.14061273,99.84289081,0.157109191,24.74469756,45.64021995,71.87745483,100,0.078554595,23.88059701,46.97564808,71.95600943,99.21445405,0.078554595,22.23095051,45.95443833,70.54202671,99.9214454,0.392772977,27.572663,61.03692066,78.31893166,99.84289081,0.235663786,25.29457973,43.67635507,71.48468185,100,0.392772977,22.07384132,50.19638649,73.99842891,99.84289081,0.157109191,26.70856245,51.29615082,76.43362137,100,0.078554595,23.88059701,46.97564808,71.95600943,99.21445405,0.235663786,28.51531815,48.46818539,73.21288295,99.21445405,0.078554595,24.50903378,53.26001571,76.19795758,100,0.471327573,24.66614297,37.863315,52.78868814,99.68578162,0.078554595,25.60879811,48.15396701,74.39120189,99.9214454,0.157109191,24.1948154,50.90337785,72.427337,99.84289081,0.628436764,24.58758837,52.71013354,75.96229379,100,0.157109191,22.15239592,46.34721131,72.11311862,99.9214454,0.235663786,25.76590731,43.67635507,70.77769049,100,0.078554595,29.06520031,62.37234878,79.18303221,99.84289081,Negative
0.119047619,28.63095238,52.20238095,76.8452381,99.4047619,0.178571429,26.66666667,51.01190476,74.76190476,99.94047619,0.05952381,18.69047619,44.3452381,73.03571429,100,0.178571429,26.36904762,52.38095238,75.29761905,99.94047619,0.238095238,26.48809524,50.29761905,76.96428571,100,0.05952381,16.42857143,39.70238095,67.97619048,99.88095238,0.05952381,17.91666667,43.39285714,70.77380952,100,0.178571429,26.96428571,52.08333333,76.07142857,99.94047619,0.119047619,28.86904762,51.72619048,76.36904762,99.4047619,0.178571429,27.02380952,54.58333333,76.25,99.94047619,0.238095238,25.77380952,47.67857143,75.17857143,100,0.05952381,16.42857143,39.70238095,67.97619048,99.88095238,0.119047619,13.1547619,32.26190476,69.04761905,99.4047619,0.05952381,24.3452381,49.76190476,75.05952381,100,3.452380952,34.46428571,54.3452381,74.88095238,98.63095238,0.05952381,27.5,55.83333333,81.9047619,100,0.238095238,22.55952381,41.42857143,66.96428571,99.88095238,0.178571429,28.92857143,58.21428571,77.02380952,99.94047619,0.178571429,17.91666667,44.4047619,75.83333333,100,0.119047619,28.63095238,52.20238095,76.8452381,99.4047619,0.05952381,28.51190476,51.8452381,72.91666667,99.94047619,Positive
0.097513408,26.32862019,52.60848367,75.81667479,99.9512433,0.146270112,24.28083862,46.75767918,74.98781082,100,0.048756704,24.57337884,50.07313506,74.06143345,99.70745978,0.097513408,24.32959532,47.34275963,73.5251097,100,0.438810336,22.9156509,51.34080936,76.06045831,99.9512433,0.048756704,28.52267187,50.46318869,75.81667479,99.85372989,0.048756704,24.57337884,49.97562165,74.7440273,99.85372989,0.146270112,24.0858118,46.07508532,74.30521697,100,0.097513408,26.23110678,52.21843003,75.81667479,99.9512433,0.097513408,24.62213554,47.73281326,74.35397367,100,0.390053632,22.9156509,50.41443198,74.84154071,99.9512433,0.048756704,28.52267187,50.46318869,75.81667479,99.85372989,0.341296928,27.93759142,51.19453925,77.52315943,99.80497318,0.048756704,24.28083862,49.04924427,74.89029742,100,0.097513408,26.27986348,53.29107752,74.01267674,99.90248659,0.048756704,24.1345685,49.87810824,77.0843491,99.9512433,0.195026816,26.66991711,51.24329595,74.6465139,99.85372989,0.097513408,24.52462214,48.80546075,73.37883959,100,0.146270112,24.28083862,48.46416382,74.93905412,99.70745978,0.097513408,26.32862019,52.60848367,75.81667479,99.9512433,0.048756704,24.67089225,48.85421745,73.72013652,100,Negative
1.538461538,24.78632479,47.69230769,72.13675214,99.65811966,0.341880342,21.70940171,50.08547009,74.35897436,99.82905983,0.170940171,30.08547009,50.5982906,77.77777778,100,0.341880342,20.85470085,50.42735043,75.21367521,100,1.196581197,24.61538462,49.05982906,73.33333333,99.48717949,0.170940171,34.52991453,47.86324786,74.52991453,99.65811966,0.170940171,30.76923077,49.4017094,74.7008547,100,0.341880342,19.82905983,51.45299145,75.55555556,99.82905983,1.538461538,27.69230769,46.83760684,73.16239316,99.65811966,0.341880342,20.51282051,51.45299145,76.58119658,99.82905983,0.854700855,24.61538462,49.05982906,72.47863248,100,0.170940171,34.52991453,47.86324786,74.52991453,99.65811966,8.205128205,33.5042735,47.69230769,83.24786325,99.65811966,0.170940171,23.24786325,49.05982906,73.33333333,100,10.76923077,27.52136752,55.55555556,87.52136752,97.43589744,0.170940171,28.54700855,52.13675214,77.60683761,99.82905983,0.683760684,29.4017094,49.05982906,71.28205128,100,0.512820513,18.46153846,47.17948718,71.62393162,99.14529915,0.341880342,27.86324786,55.04273504,77.77777778,100,1.538461538,24.78632479,47.69230769,72.13675214,99.65811966,0.170940171,19.82905983,48.03418803,72.47863248,99.31623932,Negative
1.357466063,26.69683258,43.43891403,78.73303167,91.85520362,2.262443439,31.22171946,57.46606335,76.01809955,98.64253394,0.452488688,12.21719457,33.03167421,62.8959276,100,2.262443439,34.84162896,60.18099548,77.37556561,98.64253394,0.904977376,16.74208145,33.03167421,56.56108597,99.54751131,0.452488688,18.5520362,43.43891403,84.16289593,100,0.452488688,12.21719457,33.03167421,58.37104072,100,2.262443439,34.84162896,59.72850679,76.92307692,98.64253394,1.357466063,26.69683258,42.53393665,78.28054299,91.85520362,2.262443439,36.19909502,61.53846154,80.54298643,98.64253394,0.904977376,19.90950226,38.46153846,58.37104072,99.54751131,0.452488688,18.5520362,43.43891403,84.16289593,100,1.357466063,32.12669683,75.11312217,88.68778281,91.85520362,0.452488688,23.07692308,50.22624434,72.39819005,100,13.57466063,29.41176471,42.08144796,58.82352941,83.71040724,0.452488688,19.90950226,46.60633484,80.54298643,100,0.904977376,22.62443439,46.15384615,65.61085973,99.54751131,2.262443439,25.33936652,52.0361991,74.66063348,98.64253394,0.904977376,19.45701357,50.22624434,73.75565611,99.54751131,1.357466063,26.69683258,43.43891403,78.73303167,91.85520362,0.452488688,28.05429864,52.48868778,72.85067873,100,Negative
1.123595506,26.5917603,53.55805243,79.02621723,100,0.74906367,24.71910112,47.94007491,72.65917603,98.87640449,0.374531835,23.22097378,46.44194757,70.41198502,98.50187266,0.74906367,25.84269663,52.80898876,75.65543071,98.87640449,2.996254682,21.72284644,46.8164794,72.28464419,100,0.374531835,22.84644195,45.6928839,73.78277154,98.12734082,0.374531835,23.97003745,46.44194757,73.03370787,98.50187266,0.74906367,25.84269663,49.43820225,72.65917603,98.87640449,1.123595506,23.59550562,52.05992509,78.27715356,100,0.74906367,29.58801498,56.55430712,76.77902622,98.87640449,2.996254682,20.97378277,46.44194757,69.28838951,100,0.374531835,22.84644195,45.6928839,73.78277154,98.12734082,1.123595506,22.09737828,53.1835206,81.64794007,98.12734082,0.374531835,23.97003745,47.56554307,73.78277154,100,2.996254682,26.5917603,56.92883895,77.52808989,96.25468165,0.374531835,18.72659176,45.31835206,70.41198502,99.62546816,1.872659176,24.71910112,46.8164794,73.78277154,98.50187266,0.74906367,31.83520599,58.80149813,77.52808989,100,1.498127341,27.71535581,49.81273408,74.53183521,98.87640449,1.123595506,26.5917603,53.55805243,79.02621723,100,0.374531835,13.10861423,39.3258427,61.79775281,97.00374532,Negative
1.673640167,39.33054393,69.0376569,86.19246862,100,0.836820084,21.75732218,39.74895397,61.50627615,99.58158996,0.418410042,27.61506276,53.9748954,75.73221757,97.07112971,0.836820084,19.66527197,39.74895397,63.59832636,99.58158996,2.510460251,34.72803347,59.83263598,79.49790795,100,0.418410042,20.08368201,57.32217573,84.10041841,99.16317992,0.418410042,27.61506276,53.9748954,75.73221757,97.07112971,0.836820084,20.50209205,38.07531381,61.50627615,99.58158996,1.673640167,40.16736402,65.27196653,84.93723849,100,0.836820084,18.41004184,42.25941423,66.10878661,99.58158996,2.510460251,30.12552301,51.0460251,76.15062762,100,0.418410042,20.08368201,57.32217573,84.10041841,99.16317992,1.673640167,22.59414226,68.61924686,86.19246862,99.16317992,0.418410042,22.17573222,43.93305439,66.52719665,99.58158996,15.06276151,61.08786611,72.38493724,85.35564854,100,0.418410042,34.30962343,58.57740586,81.58995816,100,0.836820084,17.9916318,33.05439331,61.92468619,97.07112971,6.694560669,24.26778243,41.0041841,67.36401674,99.58158996,2.510460251,25.10460251,54.81171548,76.9874477,99.58158996,1.673640167,39.33054393,69.0376569,86.19246862,100,0.418410042,18.82845188,36.82008368,54.39330544,97.90794979,Positive
0.296442688,19.2687747,39.13043478,66.69960474,98.91304348,0.790513834,34.18972332,55.33596838,77.66798419,99.70355731,0.098814229,17.68774704,39.5256917,73.51778656,100,0.889328063,34.38735178,55.33596838,77.27272727,99.60474308,0.197628458,21.73913043,45.35573123,75.29644269,100,0.098814229,14.32806324,30.03952569,60.57312253,99.90118577,0.098814229,17.09486166,37.35177866,71.44268775,100,0.889328063,36.95652174,56.91699605,78.45849802,99.60474308,0.296442688,19.2687747,39.92094862,69.46640316,98.91304348,0.889328063,33.7944664,55.23715415,76.48221344,98.81422925,0.197628458,25.29644269,47.72727273,77.07509881,100,0.098814229,14.32806324,30.03952569,60.57312253,99.90118577,0.296442688,19.66403162,39.82213439,61.26482213,98.91304348,0.098814229,26.77865613,52.17391304,76.38339921,100,0.592885375,16.69960474,29.24901186,61.06719368,98.12252964,0.098814229,16.99604743,40.81027668,73.61660079,100,0.494071146,28.16205534,47.82608696,70.84980237,99.90118577,1.086956522,30.92885375,55.83003953,78.95256917,99.60474308,0.197628458,19.46640316,41.79841897,75.29644269,100,0.296442688,19.2687747,39.13043478,66.69960474,98.91304348,0.098814229,36.06719368,55.63241107,77.27272727,99.70355731,Positive
0.662251656,24.50331126,50.99337748,73.73068433,100,0.441501104,21.63355408,46.799117,73.06843267,97.13024283,0.220750552,29.13907285,50.33112583,78.80794702,96.90949227,0.441501104,19.64679912,46.57836645,72.40618102,97.13024283,0.662251656,22.29580574,49.88962472,76.1589404,100,0.220750552,35.7615894,55.62913907,77.26269316,96.90949227,0.220750552,28.69757174,50.33112583,77.48344371,96.90949227,0.441501104,18.76379691,46.799117,71.96467991,97.13024283,0.662251656,24.72406181,50.99337748,74.83443709,100,0.441501104,18.76379691,43.92935982,68.43267108,97.13024283,0.662251656,22.73730684,53.64238411,76.82119205,100,0.220750552,35.7615894,55.62913907,77.26269316,96.90949227,15.45253863,24.94481236,52.98013245,73.73068433,91.39072848,0.220750552,26.49006623,52.31788079,75.49668874,100,0.662251656,11.25827815,31.12582781,48.78587196,97.35099338,0.220750552,23.17880795,51.65562914,79.91169978,100,3.973509934,25.38631347,43.92935982,77.48344371,96.68874172,0.441501104,25.60706402,50.11037528,66.66666667,97.13024283,3.973509934,23.3995585,45.91611479,77.48344371,96.68874172,0.662251656,24.50331126,50.99337748,73.73068433,100,0.220750552,26.93156733,51.21412804,71.0816777,97.13024283,Negative
2.236421725,27.15654952,57.82747604,79.87220447,99.68051118,0.638977636,24.9201278,47.28434505,69.00958466,100,0.319488818,22.68370607,48.2428115,69.6485623,96.80511182,0.638977636,26.51757188,52.07667732,77.31629393,100,2.555910543,21.08626198,48.56230032,73.80191693,99.04153355,0.319488818,21.72523962,49.52076677,72.52396166,99.68051118,0.319488818,20.76677316,46.64536741,69.6485623,96.80511182,0.638977636,25.23961661,47.60383387,67.41214058,100,2.236421725,27.79552716,56.54952077,79.55271565,99.68051118,0.638977636,25.87859425,52.39616613,76.67731629,99.36102236,0.958466454,23.96166134,48.88178914,74.44089457,100,0.319488818,21.72523962,49.52076677,72.52396166,99.68051118,2.236421725,27.79552716,57.1884984,76.35782748,99.68051118,0.319488818,23.32268371,47.92332268,71.88498403,100,4.47284345,23.64217252,59.10543131,83.06709265,99.04153355,0.319488818,24.9201278,51.7571885,74.76038339,99.68051118,1.277955272,18.21086262,46.32587859,74.12140575,98.72204473,0.958466454,26.51757188,47.92332268,73.80191693,100,0.638977636,24.60063898,46.00638978,67.73162939,99.36102236,2.236421725,27.15654952,57.82747604,79.87220447,99.68051118,0.319488818,23.00319489,49.84025559,72.20447284,100,Negative
0.833333333,22.08333333,47.08333333,74.16666667,98.75,1.25,21.25,50.41666667,77.5,100,0.416666667,35,52.5,70.41666667,99.58333333,1.25,22.5,51.66666667,77.91666667,100,2.916666667,30.83333333,52.91666667,74.16666667,99.58333333,0.416666667,16.66666667,42.91666667,63.75,96.66666667,0.416666667,31.66666667,49.58333333,70.83333333,99.58333333,1.25,22.5,54.58333333,77.91666667,100,0.833333333,22.08333333,47.08333333,73.33333333,98.75,1.25,20.41666667,40.83333333,75.41666667,100,2.916666667,32.08333333,54.16666667,77.91666667,99.58333333,0.416666667,16.66666667,42.91666667,63.75,96.66666667,0.833333333,15.83333333,27.91666667,55,95.83333333,0.416666667,28.75,54.58333333,78.75,100,7.083333333,17.08333333,34.16666667,51.25,92.5,0.416666667,23.33333333,44.16666667,66.66666667,100,1.666666667,21.25,48.75,76.66666667,98.33333333,1.25,31.25,57.91666667,83.33333333,99.16666667,1.25,31.66666667,53.33333333,70.83333333,100,0.833333333,22.08333333,47.08333333,74.16666667,98.75,0.416666667,19.58333333,42.91666667,77.91666667,99.16666667,Negative
0.306278714,13.16998469,39.66309342,69.83154671,97.856049,0.612557427,27.56508423,50.99540582,73.96630934,99.69372129,0.153139357,19.44869832,49.15773354,83.30781011,100,0.612557427,27.25880551,50.38284839,73.50689127,99.23430322,0.45941807,29.09647779,54.36447167,79.01990812,99.54058193,0.153139357,6.125574273,12.86370597,47.01378254,100,0.153139357,16.84532925,47.01378254,82.84839204,100,0.612557427,29.24961715,52.8330781,74.1194487,99.23430322,0.306278714,13.32312404,39.66309342,71.51607963,97.856049,0.612557427,25.57427259,46.70750383,73.50689127,99.23430322,0.45941807,31.39356815,55.13016845,76.56967841,99.54058193,0.153139357,6.125574273,12.86370597,47.01378254,100,0.306278714,5.819295559,8.575803982,13.16998469,97.856049,0.153139357,26.33996937,51.60796325,75.80398162,100,3.522205207,24.96171516,40.88820827,67.84073507,96.63093415,0.153139357,26.79938744,55.74272588,77.18223583,100,0.45941807,21.43950995,45.0229709,71.05666156,99.84686064,0.612557427,26.33996937,53.13935681,76.11026034,98.46860643,0.45941807,24.65543645,56.50842266,79.32618683,99.84686064,0.306278714,13.16998469,39.66309342,69.83154671,97.856049,0.153139357,27.10566616,47.77947933,72.74119449,100,Positive
2.409638554,31.92771084,50.60240964,79.51807229,95.18072289,3.012048193,28.31325301,56.02409639,73.4939759,100,0.602409639,12.65060241,34.93975904,68.6746988,99.39759036,3.012048193,27.10843373,53.61445783,72.89156627,100,1.807228916,23.4939759,40.36144578,72.28915663,99.39759036,0.602409639,12.65060241,46.98795181,78.91566265,98.79518072,0.602409639,15.6626506,36.74698795,68.6746988,99.39759036,3.012048193,27.71084337,55.42168675,72.89156627,100,2.409638554,31.92771084,51.80722892,76.5060241,95.18072289,3.012048193,26.5060241,53.01204819,71.68674699,100,1.807228916,24.09638554,42.77108434,72.89156627,99.39759036,0.602409639,12.65060241,46.98795181,78.91566265,98.79518072,2.409638554,24.69879518,48.19277108,88.55421687,92.1686747,0.602409639,22.89156627,49.39759036,73.4939759,100,13.85542169,29.51807229,50.60240964,63.85542169,91.56626506,0.602409639,13.25301205,47.59036145,75.90361446,100,1.204819277,22.89156627,42.77108434,69.87951807,99.39759036,3.012048193,28.31325301,54.81927711,74.69879518,98.19277108,1.204819277,15.06024096,41.56626506,69.87951807,100,2.409638554,31.92771084,50.60240964,79.51807229,95.18072289,0.602409639,28.91566265,55.42168675,73.4939759,98.19277108,Negative
0.39800995,25.17412935,45.77114428,70.64676617,100,0.199004975,20.59701493,48.95522388,75.12437811,99.90049751,0.099502488,28.95522388,56.0199005,78.20895522,99.70149254,0.199004975,23.08457711,49.55223881,73.6318408,99.90049751,0.597014925,25.87064677,49.35323383,72.8358209,100,0.099502488,26.06965174,54.82587065,78.50746269,99.80099502,0.099502488,28.15920398,55.42288557,78.10945274,99.80099502,0.199004975,20.59701493,48.45771144,74.62686567,99.90049751,0.39800995,25.27363184,46.06965174,71.14427861,100,0.199004975,21.09452736,46.96517413,72.43781095,99.90049751,0.597014925,26.46766169,51.04477612,73.93034826,100,0.099502488,26.06965174,54.82587065,78.50746269,99.80099502,0.39800995,24.17910448,49.05472637,78.50746269,99.2039801,0.099502488,24.87562189,51.84079602,76.31840796,100,0.696517413,25.07462687,41.89054726,62.58706468,95.62189055,0.099502488,25.07462687,50.24875622,78.30845771,99.60199005,0.497512438,28.45771144,55.92039801,77.01492537,99.80099502,0.199004975,22.48756219,45.37313433,69.45273632,100,0.597014925,25.97014925,55.92039801,78.90547264,99.70149254,0.39800995,25.17412935,45.77114428,70.64676617,100,0.099502488,21.39303483,47.76119403,74.22885572,99.90049751,Positive
0.218221495,24.98636116,47.02673213,73.92253137,99.12711402,0.163666121,27.49590835,52.59138025,75.99563557,99.67266776,0.054555374,19.47626841,45.71740316,71.74031642,100,0.163666121,25.96835788,51.50027278,75.50463721,99.67266776,0.109110747,24.2771413,48.82705947,75.23186034,100,0.054555374,20.56737589,45.99018003,70.81287507,99.94544463,0.054555374,19.36715767,45.00818331,70.75831969,100,0.163666121,27.82324059,52.59138025,76.26841244,99.67266776,0.218221495,25.64102564,48.71794872,76.10474632,99.23622477,0.600109111,26.45935625,54.00981997,77.08674304,99.67266776,0.109110747,24.2771413,46.4811784,72.6132024,100,0.054555374,20.56737589,45.99018003,70.81287507,99.94544463,0.981996727,25.42280415,64.37534097,80.96017458,99.12711402,0.054555374,24.76813966,49.91816694,74.84997272,100,1.527550464,25.47735952,47.08128751,70.97654119,98.7452264,0.054555374,27.3867976,61.04746318,81.88761593,99.89088925,0.272776869,22.69503546,43.86252046,69.5035461,100,0.163666121,27.00490998,52.86415712,74.84997272,99.50900164,0.109110747,19.03982542,46.64484452,74.6863066,100,0.218221495,24.98636116,47.02673213,73.92253137,99.12711402,0.054555374,28.80523732,52.86415712,75.06819422,99.67266776,Positive
