@relation mydata
@attribute prop1.G1.residue0 numeric
@attribute prop1.G1.residue25 numeric
@attribute prop1.G1.residue50 numeric
@attribute prop1.G1.residue75 numeric
@attribute prop1.G1.residue100 numeric
@attribute prop1.G2.residue0 numeric
@attribute prop1.G2.residue25 numeric
@attribute prop1.G2.residue50 numeric
@attribute prop1.G2.residue75 numeric
@attribute prop1.G2.residue100 numeric
@attribute prop1.G3.residue0 numeric
@attribute prop1.G3.residue25 numeric
@attribute prop1.G3.residue50 numeric
@attribute prop1.G3.residue75 numeric
@attribute prop1.G3.residue100 numeric
@attribute prop2.G1.residue0 numeric
@attribute prop2.G1.residue25 numeric
@attribute prop2.G1.residue50 numeric
@attribute prop2.G1.residue75 numeric
@attribute prop2.G1.residue100 numeric
@attribute prop2.G2.residue0 numeric
@attribute prop2.G2.residue25 numeric
@attribute prop2.G2.residue50 numeric
@attribute prop2.G2.residue75 numeric
@attribute prop2.G2.residue100 numeric
@attribute prop2.G3.residue0 numeric
@attribute prop2.G3.residue25 numeric
@attribute prop2.G3.residue50 numeric
@attribute prop2.G3.residue75 numeric
@attribute prop2.G3.residue100 numeric
@attribute prop3.G1.residue0 numeric
@attribute prop3.G1.residue25 numeric
@attribute prop3.G1.residue50 numeric
@attribute prop3.G1.residue75 numeric
@attribute prop3.G1.residue100 numeric
@attribute prop3.G2.residue0 numeric
@attribute prop3.G2.residue25 numeric
@attribute prop3.G2.residue50 numeric
@attribute prop3.G2.residue75 numeric
@attribute prop3.G2.residue100 numeric
@attribute prop3.G3.residue0 numeric
@attribute prop3.G3.residue25 numeric
@attribute prop3.G3.residue50 numeric
@attribute prop3.G3.residue75 numeric
@attribute prop3.G3.residue100 numeric
@attribute prop4.G1.residue0 numeric
@attribute prop4.G1.residue25 numeric
@attribute prop4.G1.residue50 numeric
@attribute prop4.G1.residue75 numeric
@attribute prop4.G1.residue100 numeric
@attribute prop4.G2.residue0 numeric
@attribute prop4.G2.residue25 numeric
@attribute prop4.G2.residue50 numeric
@attribute prop4.G2.residue75 numeric
@attribute prop4.G2.residue100 numeric
@attribute prop4.G3.residue0 numeric
@attribute prop4.G3.residue25 numeric
@attribute prop4.G3.residue50 numeric
@attribute prop4.G3.residue75 numeric
@attribute prop4.G3.residue100 numeric
@attribute prop5.G1.residue0 numeric
@attribute prop5.G1.residue25 numeric
@attribute prop5.G1.residue50 numeric
@attribute prop5.G1.residue75 numeric
@attribute prop5.G1.residue100 numeric
@attribute prop5.G2.residue0 numeric
@attribute prop5.G2.residue25 numeric
@attribute prop5.G2.residue50 numeric
@attribute prop5.G2.residue75 numeric
@attribute prop5.G2.residue100 numeric
@attribute prop5.G3.residue0 numeric
@attribute prop5.G3.residue25 numeric
@attribute prop5.G3.residue50 numeric
@attribute prop5.G3.residue75 numeric
@attribute prop5.G3.residue100 numeric
@attribute prop6.G1.residue0 numeric
@attribute prop6.G1.residue25 numeric
@attribute prop6.G1.residue50 numeric
@attribute prop6.G1.residue75 numeric
@attribute prop6.G1.residue100 numeric
@attribute prop6.G2.residue0 numeric
@attribute prop6.G2.residue25 numeric
@attribute prop6.G2.residue50 numeric
@attribute prop6.G2.residue75 numeric
@attribute prop6.G2.residue100 numeric
@attribute prop6.G3.residue0 numeric
@attribute prop6.G3.residue25 numeric
@attribute prop6.G3.residue50 numeric
@attribute prop6.G3.residue75 numeric
@attribute prop6.G3.residue100 numeric
@attribute prop7.G1.residue0 numeric
@attribute prop7.G1.residue25 numeric
@attribute prop7.G1.residue50 numeric
@attribute prop7.G1.residue75 numeric
@attribute prop7.G1.residue100 numeric
@attribute prop7.G2.residue0 numeric
@attribute prop7.G2.residue25 numeric
@attribute prop7.G2.residue50 numeric
@attribute prop7.G2.residue75 numeric
@attribute prop7.G2.residue100 numeric
@attribute prop7.G3.residue0 numeric
@attribute prop7.G3.residue25 numeric
@attribute prop7.G3.residue50 numeric
@attribute prop7.G3.residue75 numeric
@attribute prop7.G3.residue100 numeric
@attribute label string
@data
1.37931034482759,22.8735632183908,46.8965517241379,81.1494252873563,98.7356321839081,0.229885057471264,32.0689655172414,56.7816091954023,75.8620689655172,99.4252873563218,0.114942528735632,14.1379310344828,30.9195402298851,54.1379310344828,100,0.229885057471264,32.7586206896552,57.3563218390805,76.2068965517241,99.4252873563218,0.344827586206897,19.0804597701149,36.7816091954023,67.0114942528736,100,0.114942528735632,14.5977011494253,28.0459770114943,62.4137931034483,98.5057471264368,0.114942528735632,14.367816091954,30,52.4137931034483,100,0.229885057471264,33.5632183908046,57.3563218390805,75.8620689655172,99.4252873563218,1.37931034482759,22.8735632183908,47.5862068965517,82.8735632183908,98.7356321839081,0.229885057471264,30.4597701149425,58.1609195402299,78.1609195402299,99.4252873563218,0.344827586206897,21.7241379310345,43.448275862069,66.4367816091954,100,0.114942528735632,14.5977011494253,28.0459770114943,62.4137931034483,98.5057471264368,1.37931034482759,23.9080459770115,85.8620689655172,94.367816091954,98.2758620689655,0.114942528735632,24.7126436781609,50.6896551724138,74.5977011494253,100,2.29885057471264,24.9425287356322,44.8275862068966,65.9770114942529,94.1379310344828,0.114942528735632,24.8275862068966,66.6666666666667,82.9885057471264,100,0.459770114942529,16.3218390804598,31.3793103448276,56.3218390804598,99.7701149425287,0.229885057471264,32.5287356321839,53.3333333333333,74.367816091954,98.7356321839081,0.344827586206897,24.1379310344828,55.632183908046,78.7356321839081,100,1.37931034482759,22.8735632183908,46.8965517241379,81.1494252873563,98.7356321839081,0.114942528735632,29.1954022988506,48.0459770114943,62.6436781609195,98.5057471264368,'Positive'
0.240384615384615,20.1923076923077,43.8701923076923,70.6730769230769,97.9567307692308,0.600961538461538,30.7692307692308,55.5288461538462,76.6826923076923,100,0.120192307692308,20.3125,43.0288461538462,71.5144230769231,99.8798076923077,0.600961538461538,30.6490384615385,56.9711538461538,77.2836538461538,100,0.480769230769231,23.3173076923077,46.1538461538462,71.1538461538462,99.6394230769231,0.120192307692308,16.1057692307692,37.5,62.5,99.8798076923077,0.120192307692308,21.2740384615385,42.3076923076923,68.5096153846154,99.8798076923077,0.600961538461538,31.9711538461538,57.5721153846154,77.6442307692308,100,0.240384615384615,20.4326923076923,44.7115384615385,72.4759615384615,97.9567307692308,1.08173076923077,31.1298076923077,57.8125,78.0048076923077,100,0.480769230769231,24.1586538461538,45.4326923076923,71.6346153846154,99.6394230769231,0.120192307692308,16.1057692307692,37.5,62.5,99.8798076923077,0.240384615384615,13.4615384615385,37.9807692307692,66.8269230769231,97.7163461538462,0.120192307692308,25.1201923076923,50.1201923076923,74.7596153846154,100,6.25,28.6057692307692,47.4759615384615,78.0048076923077,94.8317307692308,0.120192307692308,22.3557692307692,50.4807692307692,80.2884615384615,100,0.841346153846154,26.6826923076923,50.8413461538462,74.0384615384615,99.3990384615385,0.600961538461538,24.3990384615385,47.8365384615385,72.7163461538462,99.7596153846154,0.480769230769231,21.2740384615385,44.3509615384615,75.4807692307692,100,0.240384615384615,20.1923076923077,43.8701923076923,70.6730769230769,97.9567307692308,0.120192307692308,33.5336538461538,55.8894230769231,75.9615384615385,99.8798076923077,'Positive'
0.480769230769231,31.25,53.125,75.9615384615385,100,0.961538461538462,21.875,50.4807692307692,76.4423076923077,99.5192307692308,0.240384615384615,21.3942307692308,45.9134615384615,70.4326923076923,99.7596153846154,0.961538461538462,23.0769230769231,51.4423076923077,77.6442307692308,99.7596153846154,0.480769230769231,24.2788461538462,43.9903846153846,65.3846153846154,97.8365384615385,0.240384615384615,27.6442307692308,55.7692307692308,77.8846153846154,100,0.240384615384615,22.3557692307692,48.0769230769231,70.4326923076923,99.7596153846154,0.961538461538462,20.6730769230769,50.4807692307692,78.6057692307692,99.5192307692308,0.480769230769231,29.8076923076923,50,72.8365384615385,100,0.961538461538462,22.5961538461538,50.4807692307692,76.4423076923077,99.5192307692308,0.480769230769231,25.4807692307692,45.9134615384615,68.9903846153846,99.7596153846154,0.240384615384615,27.6442307692308,55.7692307692308,77.8846153846154,100,8.17307692307692,34.1346153846154,60.0961538461538,79.0865384615385,100,0.240384615384615,23.5576923076923,47.8365384615385,73.7980769230769,99.7596153846154,12.5,29.3269230769231,54.0865384615385,72.5961538461538,95.1923076923077,0.240384615384615,24.5192307692308,50,76.6826923076923,100,0.721153846153846,26.6826923076923,49.5192307692308,68.0288461538462,99.7596153846154,0.480769230769231,23.3173076923077,49.7596153846154,75,99.5192307692308,0.721153846153846,22.3557692307692,45.9134615384615,74.5192307692308,99.7596153846154,0.480769230769231,31.25,53.125,75.9615384615385,100,0.240384615384615,20.6730769230769,50.9615384615385,73.0769230769231,99.0384615384615,'Positive'
1.18343195266272,21.0059171597633,49.112426035503,76.6272189349112,100,1.77514792899408,29.2899408284024,52.0710059171598,71.301775147929,99.7041420118343,0.29585798816568,21.8934911242604,47.3372781065089,73.0769230769231,98.8165680473373,1.77514792899408,31.0650887573964,53.8461538461538,74.5562130177515,99.7041420118343,0.591715976331361,20.414201183432,47.3372781065089,74.8520710059172,98.8165680473373,0.29585798816568,18.0473372781065,41.4201183431953,73.3727810650888,100,0.29585798816568,21.8934911242604,47.3372781065089,75.4437869822485,98.8165680473373,1.77514792899408,31.9526627218935,53.8461538461538,72.7810650887574,99.7041420118343,1.18343195266272,20.7100591715976,45.8579881656805,74.2603550295858,100,1.77514792899408,30.7692307692308,54.1420118343195,76.9230769230769,99.7041420118343,0.591715976331361,21.8934911242604,47.0414201183432,73.0769230769231,98.8165680473373,0.29585798816568,18.0473372781065,41.4201183431953,73.3727810650888,100,1.18343195266272,23.6686390532544,55.0295857988166,74.2603550295858,100,0.29585798816568,25.1479289940828,49.4082840236686,72.4852071005917,99.7041420118343,6.80473372781065,17.1597633136095,49.112426035503,82.2485207100592,99.112426035503,0.29585798816568,26.6272189349112,51.7751479289941,76.6272189349112,100,0.591715976331361,21.5976331360947,45.5621301775148,71.8934911242604,98.8165680473373,1.77514792899408,24.8520710059172,49.4082840236686,75.7396449704142,99.7041420118343,0.591715976331361,26.9230769230769,50.5917159763314,77.2189349112426,99.7041420118343,1.18343195266272,21.0059171597633,49.112426035503,76.6272189349112,100,0.29585798816568,26.6272189349112,45.5621301775148,68.3431952662722,97.6331360946746,'Positive'
1.20481927710843,28.1124497991968,48.5943775100402,73.4939759036145,99.5983935742972,0.803212851405622,21.6867469879518,51.004016064257,75.1004016064257,99.1967871485944,0.401606425702811,21.285140562249,48.995983935743,70.6827309236948,100,0.803212851405622,24.4979919678715,51.8072289156626,79.5180722891566,99.1967871485944,2.81124497991968,25.7028112449799,50.6024096385542,73.4939759036145,100,0.401606425702811,12.4497991967871,40.9638554216867,70.281124497992,99.5983935742972,0.401606425702811,21.285140562249,49.3975903614458,74.2971887550201,100,0.803212851405622,22.4899598393574,51.004016064257,75.1004016064257,99.1967871485944,1.20481927710843,28.1124497991968,48.5943775100402,73.8955823293173,99.5983935742972,3.21285140562249,24.8995983935743,51.8072289156626,75.5020080321285,99.1967871485944,0.803212851405622,25.3012048192771,50.6024096385542,73.8955823293173,100,0.401606425702811,12.4497991967871,40.9638554216867,70.281124497992,99.5983935742972,1.20481927710843,20.4819277108434,44.1767068273092,70.281124497992,99.5983935742972,0.401606425702811,22.0883534136546,48.995983935743,74.6987951807229,100,13.2530120481928,38.5542168674699,53.8152610441767,73.8955823293173,97.5903614457831,0.401606425702811,27.3092369477912,48.1927710843374,73.0923694779116,100,2.00803212851406,23.2931726907631,50.6024096385542,71.4859437751004,98.3935742971887,0.803212851405622,22.0883534136546,47.7911646586345,79.9196787148594,98.7951807228916,2.00803212851406,24.0963855421687,50.2008032128514,75.1004016064257,100,1.20481927710843,28.1124497991968,48.5943775100402,73.4939759036145,99.5983935742972,0.401606425702811,14.0562248995984,38.1526104417671,71.8875502008032,95.9839357429719,'Positive'
1.14155251141553,22.3744292237443,53.1963470319635,74.8858447488584,99.7716894977169,0.45662100456621,26.2557077625571,46.5753424657534,71.689497716895,99.3150684931507,0.228310502283105,24.2009132420091,51.3698630136986,75.7990867579909,100,0.45662100456621,25.1141552511416,48.6301369863014,73.5159817351598,99.3150684931507,0.684931506849315,23.2876712328767,50.6849315068493,76.9406392694064,99.7716894977169,0.228310502283105,27.3972602739726,54.1095890410959,71.0045662100457,100,0.228310502283105,26.027397260274,52.9680365296804,75.3424657534247,100,0.45662100456621,25.7990867579909,46.5753424657534,74.6575342465753,99.3150684931507,1.14155251141553,21.9178082191781,51.5981735159817,73.7442922374429,99.7716894977169,0.45662100456621,25.1141552511416,49.0867579908676,73.7442922374429,99.3150684931507,0.684931506849315,23.2876712328767,49.7716894977169,75.7990867579909,99.7716894977169,0.228310502283105,27.3972602739726,54.1095890410959,71.0045662100457,100,1.14155251141553,21.9178082191781,45.662100456621,76.027397260274,98.8584474885845,0.228310502283105,25.3424657534247,47.7168949771689,75.1141552511416,100,2.96803652968037,22.3744292237443,57.3059360730594,69.8630136986301,98.1735159817352,0.228310502283105,27.6255707762557,51.3698630136986,77.1689497716895,100,0.684931506849315,21.2328767123288,52.9680365296804,74.4292237442922,99.5433789954338,2.28310502283105,21.689497716895,46.1187214611872,69.4063926940639,99.7716894977169,0.45662100456621,25.7990867579909,48.4018264840183,76.7123287671233,99.5433789954338,1.14155251141553,22.3744292237443,53.1963470319635,74.8858447488584,99.7716894977169,0.228310502283105,23.0593607305936,45.8904109589041,70.7762557077626,100,'Positive'
2.82485875706215,36.1581920903955,54.2372881355932,76.8361581920904,100,2.25988700564972,19.774011299435,44.6327683615819,74.0112994350282,99.4350282485876,0.564971751412429,21.4689265536723,48.0225988700565,71.1864406779661,98.8700564971751,2.25988700564972,27.1186440677966,50.2824858757062,76.271186440678,99.4350282485876,8.47457627118644,23.1638418079096,48.0225988700565,74.5762711864407,100,0.564971751412429,11.864406779661,47.4576271186441,68.361581920904,96.6101694915254,0.564971751412429,22.0338983050847,48.0225988700565,70.0564971751412,98.8700564971751,2.25988700564972,19.2090395480226,44.6327683615819,74.0112994350282,99.4350282485876,2.82485875706215,33.3333333333333,54.2372881355932,79.6610169491525,100,2.25988700564972,25.4237288135593,45.1977401129944,71.7514124293785,99.4350282485876,8.47457627118644,23.728813559322,53.6723163841808,79.6610169491525,100,0.564971751412429,11.864406779661,47.4576271186441,68.361581920904,96.6101694915254,2.82485875706215,14.1242937853107,47.4576271186441,69.4915254237288,88.7005649717514,0.564971751412429,22.0338983050847,46.8926553672316,74.5762711864407,100,29.9435028248588,39.5480225988701,58.7570621468927,72.8813559322034,89.8305084745763,0.564971751412429,13.5593220338983,41.2429378531073,72.8813559322034,92.090395480226,1.69491525423729,25.4237288135593,54.8022598870056,72.316384180791,98.8700564971751,9.03954802259887,30.5084745762712,50.2824858757062,75.1412429378531,100,1.69491525423729,19.2090395480226,45.1977401129944,76.271186440678,99.4350282485876,2.82485875706215,36.1581920903955,54.2372881355932,76.8361581920904,100,0.564971751412429,25.4237288135593,48.5875706214689,68.9265536723164,96.045197740113,'Positive'
2.33918128654971,35.672514619883,53.2163742690058,76.6081871345029,100,4.67836257309941,25.1461988304094,48.5380116959064,78.3625730994152,99.4152046783626,0.584795321637427,19.8830409356725,45.6140350877193,64.327485380117,97.6608187134503,4.67836257309941,28.6549707602339,55.5555555555556,78.3625730994152,99.4152046783626,1.16959064327485,21.6374269005848,40.9356725146199,64.327485380117,100,0.584795321637427,15.2046783625731,46.1988304093567,61.4035087719298,95.3216374269006,0.584795321637427,22.2222222222222,46.7836257309942,67.8362573099415,97.6608187134503,4.67836257309941,19.2982456140351,45.0292397660819,75.4385964912281,99.4152046783626,2.33918128654971,37.4269005847953,54.3859649122807,81.2865497076023,100,4.67836257309941,28.0701754385965,55.5555555555556,76.6081871345029,99.4152046783626,1.16959064327485,21.6374269005848,44.4444444444444,68.4210526315789,100,0.584795321637427,15.2046783625731,46.1988304093567,61.4035087719298,95.3216374269006,2.92397660818713,2.92397660818713,15.2046783625731,46.1988304093567,90.6432748538012,0.584795321637427,22.8070175438597,45.6140350877193,73.0994152046784,100,23.9766081871345,49.7076023391813,60.8187134502924,74.2690058479532,88.3040935672515,0.584795321637427,12.8654970760234,37.4269005847953,67.8362573099415,99.4152046783626,1.75438596491228,27.4853801169591,52.046783625731,77.1929824561404,98.8304093567251,2.33918128654971,28.6549707602339,51.4619883040936,74.8538011695906,100,1.16959064327485,18.7134502923977,44.4444444444444,69.0058479532164,99.4152046783626,2.33918128654971,35.672514619883,53.2163742690058,76.6081871345029,100,0.584795321637427,26.9005847953216,50.8771929824561,78.3625730994152,98.8304093567251,'Positive'
0.126582278481013,23.5443037974684,52.2784810126582,75.4430379746835,99.746835443038,0.253164556962025,24.6835443037975,45.3164556962025,73.7974683544304,99.873417721519,0.506329113924051,26.9620253164557,50.379746835443,74.8101265822785,100,0.253164556962025,24.8101265822785,45.5696202531646,72.6582278481013,99.873417721519,0.126582278481013,23.6708860759494,48.9873417721519,73.9240506329114,100,1.13924050632911,26.2025316455696,54.0506329113924,77.5949367088608,99.746835443038,0.506329113924051,26.7088607594937,50,73.9240506329114,100,0.253164556962025,21.5189873417722,42.1518987341772,71.1392405063291,99.873417721519,0.126582278481013,24.4303797468354,52.9113924050633,77.4683544303797,99.746835443038,0.253164556962025,19.1139240506329,40.126582278481,71.0126582278481,99.873417721519,0.126582278481013,26.5822784810127,50.126582278481,75.1898734177215,100,1.13924050632911,26.2025316455696,54.0506329113924,77.5949367088608,99.746835443038,1.13924050632911,23.5443037974684,52.9113924050633,78.7341772151899,99.746835443038,0.126582278481013,25.1898734177215,47.8481012658228,73.7974683544304,100,1.26582278481013,23.9240506329114,52.5316455696203,74.5569620253165,97.7215189873418,0.379746835443038,27.2151898734177,53.5443037974684,77.4683544303797,99.746835443038,0.632911392405063,22.7848101265823,45.3164556962025,71.2658227848101,100,0.126582278481013,23.7974683544304,45.5696202531646,70.5063291139241,99.873417721519,0.379746835443038,24.1772151898734,47.0886075949367,73.9240506329114,100,0.126582278481013,23.5443037974684,52.2784810126582,75.4430379746835,99.746835443038,0.253164556962025,29.2405063291139,51.6455696202532,75.1898734177215,98.2278481012658,'Positive'
0.409836065573771,20.655737704918,49.7540983606557,79.2622950819672,100,0.163934426229508,25.4918032786885,49.0163934426229,72.7049180327869,99.7540983606557,0.0819672131147541,24.2622950819672,52.6229508196721,78.4426229508197,99.8360655737705,0.163934426229508,25.655737704918,48.9344262295082,73.0327868852459,99.9180327868852,0.245901639344262,24.2622950819672,49.7540983606557,72.2950819672131,100,0.0819672131147541,15.4918032786885,62.7049180327869,90,99.2622950819672,0.0819672131147541,24.2622950819672,52.8688524590164,79.4262295081967,99.8360655737705,0.163934426229508,25.9016393442623,48.6885245901639,71.8032786885246,99.7540983606557,0.409836065573771,20.2459016393443,49.1803278688525,79.2622950819672,100,0.163934426229508,25.9016393442623,48.6885245901639,72.4590163934426,99.9180327868852,0.245901639344262,24.2622950819672,49.8360655737705,73.5245901639344,100,0.0819672131147541,15.4918032786885,62.7049180327869,90,99.2622950819672,0.409836065573771,2.78688524590164,7.78688524590164,89.344262295082,96.6393442622951,0.0819672131147541,25.2459016393443,50.327868852459,75.1639344262295,100,2.13114754098361,25.5737704918033,47.0491803278689,69.8360655737705,99.9180327868852,0.0819672131147541,22.2950819672131,50,73.7704918032787,99.4262295081967,0.245901639344262,24.1803278688525,46.8852459016393,71.2295081967213,99.8360655737705,0.327868852459016,28.4426229508197,56.8852459016393,80.983606557377,100,0.163934426229508,26.6393442622951,52.4590163934426,76.2295081967213,99.8360655737705,0.409836065573771,20.655737704918,49.7540983606557,79.2622950819672,100,0.0819672131147541,24.1803278688525,47.9508196721311,71.8032786885246,99.1803278688525,'Positive'
